"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha","t_grades","thinning"
"DEN","5_1_1991","5_1_334_1991",5,1991,"5_1","5_1_334",1,6,"no","no","no",10,13.6000003814697,0,50,25.2000007629395,0,50,NA,4,13.9955460452021,143,78.6,2.8,0.466666666666666,4852.1584375429,339.543333999985,56.5905556666642,0,45.7,NA,58.1424936386768,15.081,1,1.66684023765682,1,1.15443334141516,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,43.1295186922322,818.750485828004,7.53219636243984,6.96659836776503,131.447299630247,0,0,0,0,0,4.6626506694305,6.99397600414576,3.49698800207288,6.99397600414576,8.15963867150338,2.56860681524726,10,NA,NA,131.447299630247,NA,NA,7.53219636243984,NA,NA,818.750485828004,NA,NA,43.1295186922322,NA,NA,1.16566266735763,45.3432432432433,45.3432432432433,NA,NA,47.1550891466916,47.1550891466916,NA,NA,39.5865212485797,39.5865212485797,NA,NA,45.7,78.6,87.3041238718154,58.1424936386768,2353.590688139,7.64729800825291,14.2332253709639,41.4986507487686,0,0,"A","control"
"DEN","5_1_1991","5_1_335_1991",5,1991,"5_1","5_1_335",1,6,"no","no","no",10,13.6999998092651,0,50,28.3999996185303,0,50,NA,4,19.3799870945532,143,40.4,0.600000000000001,0.1,1281.89546637078,37.7933596226853,6.29889327044755,73.1899950683541,38.8359901280364,NA,96.1286884357337,12.815876742252,0.513994910941476,0.828513386068821,0.849802847440621,0.97472191073847,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,29,544.233113885801,5.41566198482648,5.28747243818941,92.701724410121,0,0,0,0,0,3,4,2,6,4,3.94238178373838,10,NA,NA,92.701724410121,NA,NA,5.41566198482648,NA,NA,544.233113885801,NA,NA,29,NA,NA,1,46.7,46.7,NA,NA,48.7620365335222,48.7620365335222,NA,NA,39.8431487998597,39.8431487998597,NA,NA,45.7,78.6,85.3172351174726,58.1424936386768,1654.17313311247,9.37975119352411,17.4576840757245,41.4986507487686,0.10247,1.70836940348435,"A","control"
"DEN","5_1_1991","5_1_343_1991",5,1991,"5_1","5_1_343",1,6,"no","no","no",10,11.8999996185303,0,50,48.9000015258789,0,50,NA,4,17.4264144081263,143,49.2,0.900000000000006,0.150000000000001,1901.1662102464,68.9186888381264,11.4864481396877,54.7937489755798,40.9550164779286,NA,83.241903410424,13.5151554377164,0.625954198473282,0.957115244774977,0.896171038904346,1.00412790978648,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,34.5291572137779,615.136511539255,7.16601310120094,6.7283753214468,119.895362351456,0,0,0,0,0,0,4.60388762850372,2.30194381425186,6.90583144275558,2.30194381425186,3.93267434105349,10,NA,NA,119.895362351456,NA,NA,7.16601310120094,NA,NA,615.136511539255,NA,NA,34.5291572137779,NA,NA,2.30194381425186,49.9533333333333,49.9533333333333,NA,NA,51.4044680288916,51.4044680288916,NA,NA,40.7866528544531,40.7866528544531,NA,NA,45.7,78.6,81.6495119200316,58.1424936386768,2041.29032508127,8.8226296116825,16.4207639733796,41.4986507487686,0.108881942414113,1.72499307960235,"A","control"
"DEN","5_1_1991","5_1_344_1991",5,1991,"5_1","5_1_344",1,6,"no","no","no",10,11.8999996185303,0,50,41.0999984741211,0,50,NA,4,16.7650493937633,143,53,0,0,2206.18344098343,0,0,37.5895236665423,41.7550208733882,NA,78.7830582516758,13.7791568882181,0.674300254452926,1.10686660867622,0.913676605544599,1.05301914009092,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,50.412719279014,955.259347559346,9.0780207781571,8.68080754069886,156.784102632272,0,0,0,0,0,3.60090851992957,12.6031798197535,1.80045425996479,10.8027255597887,3.60090851992957,5.71260191266555,10,NA,NA,156.784102632272,NA,NA,9.0780207781571,NA,NA,955.259347559346,NA,NA,50.412719279014,NA,NA,1.80045425996479,45.8571428571429,45.8571428571429,NA,NA,47.8829152352754,47.8829152352754,NA,NA,39.6526703871525,39.6526703871525,NA,NA,45.7,78.6,86.469997728993,58.1424936386768,2816.88821363164,7.07983525386755,13.177058177783,41.4986507487686,0.0824428005637875,1.24285903787983,"A","control"
"DEN","5_1_1991","5_1_345_1991",5,1991,"5_1","5_1_345",1,6,"no","no","no",10,11.8999996185303,0,50,36.4000015258789,0,50,NA,4,19.9658126987102,143,38.3,0.699999999999996,0.116666666666666,1152.09271190608,41.7282044213061,6.95470073688436,77.0530544748408,38.2619964835235,NA,99.9007741084165,12.6264588395628,0.487277353689567,0.768906756951678,0.837242811455656,0.956699559189219,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,29.1576299537473,543.699381608319,5.6818831029097,5.55268197611675,96.0484686024707,0,0,0,0,0,2.24289461182671,5.60723652956678,1.12144730591336,5.60723652956678,4.48578922365343,5.02028545429138,10,NA,NA,96.0484686024707,NA,NA,5.6818831029097,NA,NA,543.699381608319,NA,NA,29.1576299537473,NA,NA,1.12144730591336,47.5615384615385,47.5615384615385,NA,NA,49.8109811803968,49.8109811803968,NA,NA,39.9937431934741,39.9937431934741,NA,NA,45.7,78.6,84.0884136366106,58.1424936386768,1712.1256171985,9.38435396493925,17.466250798613,41.4986507487686,0.110283128063519,1.82661227200728,"A","control"
"DEN","5_1_1991","5_1_353_1991",5,1991,"5_1","5_1_353",1,6,"no","no","no",10,12,0,50,15.1000003814697,0,50,NA,4,17.3525538593474,143,49.6,1,0.166666666666667,1932.20514566387,77.1260996456297,12.8543499409383,53.2604004332157,41.0420857341221,NA,82.7461405929881,13.5438882922603,0.631043256997456,1.12219106295911,0.89807627426963,1.05069690471616,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,37.7996472959189,734.612205863529,5.79972458517503,5.57148498202049,104.735688655944,0,0,0,0,0,4.72495591198987,4.72495591198987,8.26867284598226,5.90619488998733,4.72495591198987,4.49528557095104,10,NA,NA,104.735688655944,NA,NA,5.79972458517503,NA,NA,734.612205863529,NA,NA,37.7996472959189,NA,NA,1.18123897799747,42.690625,42.690625,NA,NA,44.1992470241293,44.1992470241293,NA,NA,39.0617746658435,39.0617746658435,NA,NA,45.7,78.6,91.4996551721685,58.1424936386768,1896.07848650331,8.07336764641012,15.0262303221339,41.4986507487686,0.0606802462997299,0.979800358951022,"A","control"
"DEN","5_1_1991","5_1_355_1991",5,1991,"5_1","5_1_355",1,6,"yes","no","yes",10,12.1999998092651,0,50,9.30000019073486,0,50,NA,4,23.5950565552919,143,28.8,0,0,651.44065264838,0,0,85.6981582540276,35.1965918874753,NA,122.210388498178,11.6148753228668,0.366412213740458,0.634201446327948,0.770166124452414,0.890969983357211,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,30.1674881590342,572.401629008524,4.88606850371901,4.80418380298949,87.3543899185416,0,0,0,0,0,2.51395734658618,3.77093601987927,6.28489336646545,2.51395734658618,5.02791469317236,6.02460280693282,10,NA,NA,87.3543899185416,NA,NA,4.88606850371901,NA,NA,572.401629008524,NA,NA,30.1674881590342,NA,NA,1.25697867329309,44.2125,44.2125,NA,NA,45.411438537003,45.411438537003,NA,NA,39.5036786254607,39.5036786254607,NA,NA,45.7,78.6,89.3495699755966,58.1424936386768,1545.43832728348,9.14604574875045,17.0227092307146,41.4986507487686,0.126338926452689,2.28468244185325,"A","control"
"DEN","5_1_1991","5_1_358_1991",5,1991,"5_1","5_1_358",1,6,"no","no","no",10,12.1999998092651,0,50,2.90000009536743,0,50,NA,4,21.4459932310894,143,33.8,0.5,0.0833333333333333,897.270277791781,26.3501083819843,4.39168473033072,81.9284387068717,36.9179894603753,NA,109.224820888684,12.1829365219238,0.430025445292621,0.732665691603156,0.807833467404274,0.930414723501122,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,26.0207109454926,488.928089791651,4.34941381366529,4.19376307674261,77.0916267689873,0,0,0,0,0,1.73471406303284,1.73471406303284,6.93885625213136,3.46942812606568,3.46942812606568,5.38460810668176,10,NA,NA,77.0916267689873,NA,NA,4.34941381366529,NA,NA,488.928089791651,NA,NA,26.0207109454926,NA,NA,1.73471406303284,44.9066666666667,44.9066666666667,NA,NA,46.1329094392857,46.1329094392857,NA,NA,39.6790684066714,39.6790684066714,NA,NA,45.7,78.6,88.3589706205569,58.1424936386768,1355.14841176576,9.89603688716797,18.4186000261043,41.4986507487686,0.105991029251306,1.88793788633125,"A","control"
"DEN","5_1_1991","5_1_359_1991",5,1991,"5_1","5_1_359",1,6,"no","no","no",10,10.6999998092651,0,50,2.79999995231628,0,50,NA,4,18.5410605343543,143,43.8,1.3,0.216666666666666,1506.7392525882,88.1138199515597,14.6856366585933,66.0582687270326,39.7048754351623,NA,90.6504005369002,13.1026088936036,0.557251908396947,0.958435853082557,0.868815655036374,1.00197855042563,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,41.249356873148,776.363028518003,6.76595618952327,6.4206671609411,120.6964633825,0,0,0,0,0,2.29163093739711,4.58326187479423,9.16652374958846,4.58326187479423,9.16652374958846,5.5187333328851,10,NA,NA,120.6964633825,NA,NA,6.76595618952327,NA,NA,776.363028518003,NA,NA,41.249356873148,NA,NA,2.29163093739711,44.5833333333333,44.5833333333333,NA,NA,45.6994590291346,45.6994590291346,NA,NA,39.6264724612078,39.6264724612078,NA,NA,45.7,78.6,88.881807389625,58.1424936386768,2118.28637803564,7.85328533734995,14.6166109897063,41.4986507487686,0.10935662833259,1.83139198289795,"A","control"
"DEN","5_1_1991","5_1_364_1991",5,1991,"5_1","5_1_364",1,6,"no","no","no",10,10.3000001907349,0,50,17.2999992370605,0,50,NA,4,17.0157340307189,143,51.5,0.700000000000003,0.116666666666667,2083.07227887088,56.2423624808914,9.37372708014857,43.6479845680253,41.4463012659425,NA,80.4782548853252,13.677279417761,0.655216284987277,1.15396971357464,0.906921253084081,1.06072384261826,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,36.295499967441,706.657706539377,5.67764587292308,5.40762390924474,101.779024470105,0,0,0,0,0,6.48133927990019,3.88880356794011,3.88880356794011,7.77760713588022,5.18507142392015,3.83699975448449,10,NA,NA,101.779024470105,NA,NA,5.67764587292308,NA,NA,706.657706539377,NA,NA,36.295499967441,NA,NA,1.29626785598004,42.9428571428571,42.9428571428571,NA,NA,44.6285542802235,44.6285542802235,NA,NA,39.0736020071329,39.0736020071329,NA,NA,45.7,78.6,90.9897584996441,58.1424936386768,1853.50027506293,8.23150507244948,15.3205572362901,41.4986507487686,0.0403657810352184,0.624779957016871,"A","control"
"DEN","5_1_1991","5_1_368_1991",5,1991,"5_1","5_1_368",1,6,"no","no","no",10,10.1000003814697,0,50,33.2000007629395,0,50,NA,4,15.087193837785,143,65.4,3.10000000000001,0.516666666666668,3359.27360855703,310.915570944149,51.8192618240248,8.15131138748818,44.0156265924987,NA,67.3021813340959,14.5251567755246,0.83206106870229,1.30978234204642,0.963142813840234,1.09816742054642,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,40.281802631209,747.860594370223,7.88780222778544,7.43674357283836,133.328473479986,0,0,0,0,0,4.0281802631209,5.37090701749453,1.34272675437363,9.39908728061543,4.0281802631209,3.42476038528951,10,NA,NA,133.328473479986,NA,NA,7.88780222778544,NA,NA,747.860594370223,NA,NA,40.281802631209,NA,NA,1.34272675437363,47.8133333333333,47.8133333333333,NA,NA,49.9319603727579,49.9319603727579,NA,NA,40.0809801574679,40.0809801574679,NA,NA,45.7,78.6,83.8280399277774,58.1424936386768,2364.56085108462,8.00153804923062,14.8925403778087,41.4986507487686,0.0305201791269127,0.430916205422798,"A","control"
"DEN","5_1_1991","5_1_370_1991",5,1991,"5_1","5_1_370",1,6,"no","no","no",10,10.3000001907349,0,50,45.9000015258789,0,50,NA,4,16.5733826875542,143,54.2,1,0.166666666666667,2307.21706072288,84.3517627488864,14.0586271248144,35.7471523628079,41.9957696098408,NA,77.4829697598539,13.8586039712475,0.689567430025445,1.05766673041024,0.918944630412271,1.03743924829771,60.2208230893779,7.20833333333333,1036.29999732971,-0.421546725224257,-0.12718994440837,0.00956052622295245,143,51.0303515031963,926.866406843067,10.5249326917223,9.98975952080024,176.31683843784,0,0,0,0,0,2.31956143196347,9.27824572785387,2.31956143196347,6.9586842958904,4.63912286392693,5.54123180587214,10,NA,NA,176.31683843784,NA,NA,10.5249326917223,NA,NA,926.866406843067,NA,NA,51.0303515031963,NA,NA,2.31956143196347,49.4,49.4,NA,NA,51.2448755752931,51.2448755752931,NA,NA,40.4802205803858,40.4802205803858,NA,NA,45.7,78.6,81.9437663570563,58.1424936386768,3059.87231791667,7.18745649477813,13.3773638772509,41.4986507487686,0.0936406950083652,1.39283934588678,"A","control"
