"","plot","lat","lon","year","month","air_temperature_mean","precipitation","spei3_har","spei6_har","spei12_har","deMartonne_year"
"216",5,47.871068562,10.842269375,1968,12,-3,41.5,-1.24262591425375,0.451159571199553,0.293618978585147,67.8000005212161
"217",5,47.871068562,10.842269375,1969,1,-1,49.5999984741211,-1.81217478612115,0.240935882079591,-0.291998664794695,59.8005038244598
"218",5,47.871068562,10.842269375,1969,2,-3.5,40.4000015258789,-1.13582560948584,-0.770473854569881,-0.303334699984726,59.8005038244598
"219",5,47.871068562,10.842269375,1969,3,1.5,45.5999984741211,-0.882145401964244,-1.57807010872499,-0.272347629229724,59.8005038244598
"220",5,47.871068562,10.842269375,1969,4,6,82,-0.445678649523009,-1.42116811515935,-0.0622137086355811,59.8005038244598
"221",5,47.871068562,10.842269375,1969,5,12.5,87.3000030517578,-0.949599005490653,-1.37187898270207,-0.305562994175015,59.8005038244598
"222",5,47.871068562,10.842269375,1969,6,12,174,0.049571150893151,-0.423654439547976,0.0556452896618082,59.8005038244598
"223",5,47.871068562,10.842269375,1969,7,17,135.399993896484,-0.197902969958868,-0.479780852752617,-0.194157205941102,59.8005038244598
"224",5,47.871068562,10.842269375,1969,8,14,180.800003051758,0.906281232207531,0.176196523808848,-0.284439049243446,59.8005038244598
"225",5,47.871068562,10.842269375,1969,9,13.5,42.5,-0.275911913152276,-0.26751621398995,-1.03548828564305,59.8005038244598
"226",5,47.871068562,10.842269375,1969,10,9,11.5,-1.02403719552114,-0.896902213342708,-1.5468160201393,59.8005038244598
"227",5,47.871068562,10.842269375,1969,11,3,86.9000015258789,-1.55775867915412,-0.403964196899383,-1.0947505391163,59.8005038244598
"228",5,47.871068562,10.842269375,1969,12,-5.5,53.2000007629395,-1.17377476468864,-0.857981215273997,-0.982745226937057,59.8005038244598
"229",5,47.871068562,10.842269375,1970,1,-1.5,38.4000015258789,-0.432565732722304,-1.11012108672874,-1.07185790856084,81.4781729606203
"230",5,47.871068562,10.842269375,1970,2,-2,178.600006103516,1.64728021998399,-0.352365844721588,-0.0505658725810649,81.4781729606203
"231",5,47.871068562,10.842269375,1970,3,-0.5,62.2000007629395,1.8257298165539,0.466151629318407,0.100861413437677,81.4781729606203
"232",5,47.871068562,10.842269375,1970,4,4,143,2.20703181655982,1.90789113794455,0.665063614434724,81.4781729606203
"233",5,47.871068562,10.842269375,1970,5,9,107.699996948242,1.3173300272855,1.73349872825373,1.01677389232661,81.4781729606203
"234",5,47.871068562,10.842269375,1970,6,15.5,103.699996948242,0.330674392123782,1.23619551023175,0.22495698144485,81.4781729606203
"235",5,47.871068562,10.842269375,1970,7,15,133.100006103516,-0.908119046307058,1.19992951428948,0.283999783091903,81.4781729606203
"236",5,47.871068562,10.842269375,1970,8,15.5,248.5,0.314255258023043,1.07884633564728,0.66130630782604,81.4781729606203
"237",5,47.871068562,10.842269375,1970,9,13,82.5,0.877729520620374,0.852099759547034,0.908086333737192,81.4781729606203
"238",5,47.871068562,10.842269375,1970,10,7,116.5,1.69193150253023,0.64436265208939,1.56035874209385,81.4781729606203
"239",5,47.871068562,10.842269375,1970,11,4.5,84.1999969482422,0.538421512318872,0.56963127222566,1.56366812653413,81.4781729606203
"240",5,47.871068562,10.842269375,1970,12,-2.5,39.2000007629395,0.590632431648127,0.946419562501172,1.43029932485087,81.4781729606203
"241",5,47.871068562,10.842269375,1971,1,-2.5,12.3000001907349,-1.43951940079206,0.80360749549045,1.30888717133117,56.0117651434506
"242",5,47.871068562,10.842269375,1971,2,-2,70.4000015258789,-1.2845565161486,-0.31113061881234,0.732562488839752,56.0117651434506
"243",5,47.871068562,10.842269375,1971,3,-1.5,40.5999984741211,-1.01176410507059,-0.298360251762458,0.584170459798931,56.0117651434506
"244",5,47.871068562,10.842269375,1971,4,8.5,46,-0.754029729091151,-1.4660455039326,-0.318732137630125,56.0117651434506
"245",5,47.871068562,10.842269375,1971,5,12.5,108,-1.12642282713943,-1.59316899307158,-0.511944021593453,56.0117651434506
"246",5,47.871068562,10.842269375,1971,6,12.5,191.300003051758,0.00940470560945419,-0.546150963007181,0.397635436776657,56.0117651434506
"247",5,47.871068562,10.842269375,1971,7,17.5,94.5,-0.321674414612649,-0.782340824797293,-0.00676935760809336,56.0117651434506
"248",5,47.871068562,10.842269375,1971,8,17,167.800003051758,-0.130962391540296,-0.730884898170547,-0.742637447930312,56.0117651434506
"249",5,47.871068562,10.842269375,1971,9,11,79,-0.941787333803055,-0.80204187805783,-0.77502214272282,56.0117651434506
"250",5,47.871068562,10.842269375,1971,10,8,20.6000003814697,-0.901822590441293,-0.890905367904084,-1.57017524992424,56.0117651434506
"251",5,47.871068562,10.842269375,1971,11,2,78.9000015258789,-0.925652891094023,-0.771691549013509,-1.46977994324659,56.0117651434506
"252",5,47.871068562,10.842269375,1971,12,1,42.7999992370605,-1.31892550060515,-1.43477875549561,-1.48955405666258,56.0117651434506
"253",5,47.871068562,10.842269375,1972,1,-2,15.6999998092651,-1.36710297067522,-1.41676400366381,-1.48007747342987,57.7989950323824
"254",5,47.871068562,10.842269375,1972,2,1.5,16.6000003814697,-2.08689428500114,-2.20048438558693,-1.96755695327515,57.7989950323824
"255",5,47.871068562,10.842269375,1972,3,5,17.8999996185303,-2.35520733141486,-2.75049995590357,-2.19685348993775,57.7989950323824
"256",5,47.871068562,10.842269375,1972,4,5.5,130.100006103516,-0.540926257555815,-1.27287228389786,-1.41779914886573,57.7989950323824
"257",5,47.871068562,10.842269375,1972,5,9.5,85.5999984741211,-0.208917459868507,-1.55291201754244,-1.56160324321602,57.7989950323824
"258",5,47.871068562,10.842269375,1972,6,13.5,127.699996948242,0.437551406558752,-1.37427473282078,-1.87710316512463,57.7989950323824
"259",5,47.871068562,10.842269375,1972,7,15.5,161.300003051758,-0.159768415173775,-0.513549589072507,-1.38463859103948,57.7989950323824
"260",5,47.871068562,10.842269375,1972,8,14.5,104.699996948242,-0.424438530556341,-0.441340626307727,-1.65116057641106,57.7989950323824
"261",5,47.871068562,10.842269375,1972,9,9.5,52.2000007629395,-0.631407486236629,-0.294369577110589,-1.82283071667356,57.7989950323824
"262",5,47.871068562,10.842269375,1972,10,5.5,80.0999984741211,-0.965564293980746,-0.822160411119491,-1.40181269466768,57.7989950323824
"263",5,47.871068562,10.842269375,1972,11,2,152,0.66497354664717,0.0643835730372533,-0.877083197249026,57.7989950323824
"264",5,47.871068562,10.842269375,1972,12,-1,14.6000003814697,0.637284689320789,-0.176130066584448,-1.03263725581434,57.7989950323824
"265",5,47.871068562,10.842269375,1973,1,-1.5,42.9000015258789,0.275384380008321,-0.708342484883989,-0.833441984141753,66.6646616082442
"266",5,47.871068562,10.842269375,1973,2,-2,56,-1.42435977766166,-0.281945884004324,-0.530220367706262,66.6646616082442
"267",5,47.871068562,10.842269375,1973,3,1,43.2999992370605,-0.774477957742723,-0.0579036631892763,-0.20532036274397,66.6646616082442
"268",5,47.871068562,10.842269375,1973,4,3,89.9000015258789,0.108830675556992,0.162561372199287,-0.490456104137834,66.6646616082442
"269",5,47.871068562,10.842269375,1973,5,12,80.9000015258789,-0.574447447530552,-1.29605482487496,-0.710192538007784,66.6646616082442
"270",5,47.871068562,10.842269375,1973,6,14.5,153.600006103516,-0.101157385810571,-0.474366151375746,-0.459567320819277,66.6646616082442
"271",5,47.871068562,10.842269375,1973,7,15,162.399993896484,0.0644618775753994,0.0992217669624157,-0.402212103132805,66.6646616082442
"272",5,47.871068562,10.842269375,1973,8,17,91.0999984741211,-0.333683009117689,-0.574062653683933,-0.596256018823554,66.6646616082442
"273",5,47.871068562,10.842269375,1973,9,13.5,81.8000030517578,-0.569625993386811,-0.585289670162548,-0.458982432776748,66.6646616082442
"274",5,47.871068562,10.842269375,1973,10,6,100,-0.776691935253253,-0.503785335070007,-0.304833409355174,66.6646616082442
"275",5,47.871068562,10.842269375,1973,11,2,135.399993896484,0.979848410179545,0.422086823505706,-0.464248564550633,66.6646616082442
"276",5,47.871068562,10.842269375,1973,12,-1,71,1.36765399552778,0.438951807709136,-0.00023614489997638,66.6646616082442
"277",5,47.871068562,10.842269375,1974,1,2,65.0999984741211,1.29320520464126,0.133030551546223,0.150149158794203,75.8840573075888
"278",5,47.871068562,10.842269375,1974,2,1,66.4000015258789,0.200920749863908,0.97403166629382,0.222688783316549,75.8840573075888
"279",5,47.871068562,10.842269375,1974,3,5,36.4000015258789,-0.537517831601308,0.937762204836813,0.115370457097443,75.8840573075888
"280",5,47.871068562,10.842269375,1974,4,6,61.7000007629395,-0.691755489200805,0.233245629109492,-0.197460895237961,75.8840573075888
"281",5,47.871068562,10.842269375,1974,5,9.5,119.199996948242,-0.63418648838951,-0.347101799355581,0.186209024955014,75.8840573075888
"282",5,47.871068562,10.842269375,1974,6,12.5,146.5,0.021489171363329,-0.223806527038906,0.161604887134699,75.8840573075888
"283",5,47.871068562,10.842269375,1974,7,14.5,151.399993896484,0.490630586865919,-0.086409981972028,0.0285795862360846,75.8840573075888
"284",5,47.871068562,10.842269375,1974,8,16.5,151,0.286319088672828,-0.125298024522816,0.53347777836214,75.8840573075888
"285",5,47.871068562,10.842269375,1974,9,12,149.199996948242,0.823352187816245,0.615117256142376,0.968759556842161,75.8840573075888
"286",5,47.871068562,10.842269375,1974,10,3.5,133,1.62828831058696,1.43645977250722,1.25147768187992,75.8840573075888
"287",5,47.871068562,10.842269375,1974,11,2.5,95.4000015258789,1.64191480834046,1.58818376711421,0.992003317592236,75.8840573075888
"288",5,47.871068562,10.842269375,1974,12,2,133.699996948242,1.92483767360254,1.76801061001621,1.32550770278221,75.8840573075888
"289",5,47.871068562,10.842269375,1975,1,2,72.6999969482422,1.67542132884062,2.01408655844348,1.36835269685778,65.1594210638517
"290",5,47.871068562,10.842269375,1975,2,0,21.2999992370605,0.634638557328783,1.74458526867442,1.17130149875172,65.1594210638517
"291",5,47.871068562,10.842269375,1975,3,2,71.3000030517578,-0.532640022661455,1.6579419274178,1.36985834465692,65.1594210638517
"292",5,47.871068562,10.842269375,1975,4,5,96.5,-0.0526836923017826,1.07547669863105,1.55506465231792,65.1594210638517
"293",5,47.871068562,10.842269375,1975,5,11,84.9000015258789,0.0212204694530658,0.383902561357416,1.38282463293252,65.1594210638517
"294",5,47.871068562,10.842269375,1975,6,12.5,186.100006103516,0.622176818474438,0.266532029659255,1.48691752687413,65.1594210638517
"295",5,47.871068562,10.842269375,1975,7,16,166.600006103516,0.445637998720025,0.292706205491918,1.58974357218932,65.1594210638517
"296",5,47.871068562,10.842269375,1975,8,16,190.5,1.41876116119985,1.09402222321393,1.72437737862067,65.1594210638517
"297",5,47.871068562,10.842269375,1975,9,15,71.5,0.480084462309507,0.711603271517863,1.39585452095467,65.1594210638517
"298",5,47.871068562,10.842269375,1975,10,6.5,55,0.100650962368959,0.427013254880775,0.92846858413775,65.1594210638517
"299",5,47.871068562,10.842269375,1975,11,2,89.5,-0.339683340205416,0.861316488320535,0.856527832096854,65.1594210638517
"300",5,47.871068562,10.842269375,1975,12,-1,18.1000003814697,-0.653841434436132,0.00672301599960866,0.118225832993675,65.1594210638517
"301",5,47.871068562,10.842269375,1976,1,-1,73.4000015258789,-0.324782507918713,-0.088959300447025,0.151217828520503,59.3244441279659
"302",5,47.871068562,10.842269375,1976,2,0.5,22.2000007629395,-1.51594611553812,-1.30015461817986,0.180790863350916,59.3244441279659
"303",5,47.871068562,10.842269375,1976,3,0.5,24,-1.29683603381226,-1.51402756946509,-0.187377965859756,59.3244441279659
"304",5,47.871068562,10.842269375,1976,4,6,68.6999969482422,-1.37419173736819,-1.41349945702413,-0.469659857753448,59.3244441279659
"305",5,47.871068562,10.842269375,1976,5,11.5,125.300003051758,-0.886901825201436,-1.57824871547946,-0.261775263970214,59.3244441279659
"306",5,47.871068562,10.842269375,1976,6,15.5,89.1999969482422,-1.41158201749239,-1.90219028809565,-1.17079523421774,59.3244441279659
"307",5,47.871068562,10.842269375,1976,7,17,167.399993896484,-0.867439242562476,-1.59328577638271,-1.32043269104962,59.3244441279659
"308",5,47.871068562,10.842269375,1976,8,13.5,119,-1.0219187518214,-1.29354368066595,-1.77560284777904,59.3244441279659
"309",5,47.871068562,10.842269375,1976,9,10.5,119.800003051758,0.289329619549965,-0.736126355846511,-1.37369585553114,59.3244441279659
"310",5,47.871068562,10.842269375,1976,10,8.5,51,-0.190520488415665,-0.774545101960341,-1.45390364089325,59.3244441279659
"311",5,47.871068562,10.842269375,1976,11,3,78.0999984741211,0.303602291561973,-0.727686911335286,-1.43158789295644,59.3244441279659
"312",5,47.871068562,10.842269375,1976,12,-3,63,-0.149610921017649,0.100322472764892,-1.14700682869298,59.3244441279659
"313",5,47.871068562,10.842269375,1977,1,-1,70,0.344752010430521,0.0138175659008409,-1.17809667759299,70.6351803699171
"314",5,47.871068562,10.842269375,1977,2,2,102.900001525879,0.942807832052531,0.747981092417768,-0.61420974992492,70.6351803699171
"315",5,47.871068562,10.842269375,1977,3,5.5,55.7999992370605,0.608529181825194,0.244692886939317,-0.42178616620095,70.6351803699171
"316",5,47.871068562,10.842269375,1977,4,4.5,152.699996948242,1.38779999191704,1.35827069235097,0.32886833241614,70.6351803699171
"317",5,47.871068562,10.842269375,1977,5,10.5,60.7999992370605,0.21448934250665,0.685269690363201,-0.0799733545952205,70.6351803699171
"318",5,47.871068562,10.842269375,1977,6,14,149.699996948242,0.414468960001674,0.692449673054095,0.475686816873114,70.6351803699171
"319",5,47.871068562,10.842269375,1977,7,15.5,169.300003051758,-0.260032671050439,0.815849773030129,0.639583224936973,70.6351803699171
"320",5,47.871068562,10.842269375,1977,8,14,159.199996948242,0.646365962165265,0.630138521809705,0.896617289344754,70.6351803699171
"321",5,47.871068562,10.842269375,1977,9,11,77.8000030517578,0.599291755621834,0.671244141413142,0.67933016152271,70.6351803699171
"322",5,47.871068562,10.842269375,1977,10,9,48.0999984741211,-0.136485999318966,-0.273636504339585,0.641502329128901,70.6351803699171
"323",5,47.871068562,10.842269375,1977,11,2.5,108.599998474121,0.0718044387887775,0.486544196665499,0.778857260464306,70.6351803699171
"324",5,47.871068562,10.842269375,1977,12,0,66.5,0.25721376605639,0.558273618086946,0.810844601462243,70.6351803699171
"325",5,47.871068562,10.842269375,1978,1,-1,49.2000007629395,0.551761237301152,0.175022657968688,0.695979451030046,72.7145040963442
"326",5,47.871068562,10.842269375,1978,2,-2.5,80.3000030517578,0.113507851318504,0.106692849320109,0.594418978772184,72.7145040963442
"327",5,47.871068562,10.842269375,1978,3,3,109.5,1.01710588917018,0.840149185867221,0.982525339236486,72.7145040963442
"328",5,47.871068562,10.842269375,1978,4,5.5,60.5999984741211,0.746671867639208,0.88360366247318,0.363986670726606,72.7145040963442
"329",5,47.871068562,10.842269375,1978,5,9,162,1.35590427649275,1.13677904347131,1.12437503418699,72.7145040963442
"330",5,47.871068562,10.842269375,1978,6,13,136.399993896484,0.568737726866939,0.987638523494427,0.979655365868563,72.7145040963442
"331",5,47.871068562,10.842269375,1978,7,14.5,159.300003051758,0.968482634028627,1.1785324191124,1.01225506224779,72.7145040963442
"332",5,47.871068562,10.842269375,1978,8,13.5,154.600006103516,0.268655848488523,1.07635416311889,0.879587676569632,72.7145040963442
"333",5,47.871068562,10.842269375,1978,9,11.5,123.5,0.820375843352045,0.952753667832853,1.14231512730165,72.7145040963442
"334",5,47.871068562,10.842269375,1978,10,7.5,91.5,0.920518875314981,1.30215690635247,1.43247070049419,72.7145040963442
"335",5,47.871068562,10.842269375,1978,11,2.5,23.5,0.153050409147158,0.238508176682806,0.914839045946575,72.7145040963442
"336",5,47.871068562,10.842269375,1978,12,0,40.2999992370605,-0.855035983378939,0.204609123333673,0.765136180494507,72.7145040963442
"337",5,47.871068562,10.842269375,1979,1,-5,68.8000030517578,-1.48222811132094,0.0583083192937749,0.910122236528879,83.6673263700881
"338",5,47.871068562,10.842269375,1979,2,0,60.2000007629395,-0.414183489785027,-0.120685675706612,0.829458178605583,83.6673263700881
"339",5,47.871068562,10.842269375,1979,3,3,130.399993896484,1.41607990363768,0.337607146554275,0.94573470429025,83.6673263700881
"340",5,47.871068562,10.842269375,1979,4,4,131.699996948242,1.64942646898117,0.819194102284453,1.36405126001232,83.6673263700881
"341",5,47.871068562,10.842269375,1979,5,11,92.0999984741211,1.26475718276678,0.822970689488789,0.7679623129223,83.6673263700881
"342",5,47.871068562,10.842269375,1979,6,14.5,262.399993896484,1.78879358086478,1.90485803938177,1.46089740857235,83.6673263700881
"343",5,47.871068562,10.842269375,1979,7,15,94.8000030517578,0.621011883699903,1.54137916959495,1.24502075466226,83.6673263700881
"344",5,47.871068562,10.842269375,1979,8,14.5,159.300003051758,1.23705265600336,1.61545165437359,1.18384247310246,83.6673263700881
"345",5,47.871068562,10.842269375,1979,9,12.5,140.399993896484,0.344099657389002,1.50415299020109,1.30723829198174,83.6673263700881
"346",5,47.871068562,10.842269375,1979,10,8.5,27.7000007629395,0.194006017683954,0.62059882191005,0.917108641103055,83.6673263700881
"347",5,47.871068562,10.842269375,1979,11,2,169.100006103516,1.17912713558644,1.80650985488213,1.73091660722731,83.6673263700881
"348",5,47.871068562,10.842269375,1979,12,2,71.5,0.876516061441469,0.723496626138979,1.78036071891414,83.6673263700881
"349",5,47.871068562,10.842269375,1980,1,-3.5,65.9000015258789,1.80242364682787,1.25888822948483,1.76424763266127,72.9000002802635
"350",5,47.871068562,10.842269375,1980,2,1,66.6999969482422,0.209393361870702,1.16338098487943,1.83707343321335,72.9000002802635
"351",5,47.871068562,10.842269375,1980,3,3,60.0999984741211,0.0361991514773242,0.752978572045958,1.49277512568623,72.9000002802635
"352",5,47.871068562,10.842269375,1980,4,3.5,150.800003051758,1.21304444105445,2.02688992383465,1.56218644825021,72.9000002802635
"353",5,47.871068562,10.842269375,1980,5,9,68.8000030517578,0.642089025802695,0.617911893191748,1.61788486126237,72.9000002802635
"354",5,47.871068562,10.842269375,1980,6,13,166.300003051758,1.11701807917824,0.942619841467013,1.05940488181069,72.9000002802635
"355",5,47.871068562,10.842269375,1980,7,14,175.699996948242,0.582251169216649,1.21408095486283,1.59919576911782,72.9000002802635
"356",5,47.871068562,10.842269375,1980,8,16.5,102.800003051758,0.468670819717503,0.749222926681397,1.20263682440338,72.9000002802635
"357",5,47.871068562,10.842269375,1980,9,13.5,84,-0.0712756489323207,0.647560587242762,0.900800672143573,72.9000002802635
"358",5,47.871068562,10.842269375,1980,10,7,132,-0.0229035158882842,0.449751442264343,1.5311552882583,72.9000002802635
"359",5,47.871068562,10.842269375,1980,11,1.5,47.5999984741211,0.385473511730861,0.574121163218097,0.797065750825115,72.9000002802635
"360",5,47.871068562,10.842269375,1980,12,-2.5,70,0.727398208206249,0.322215360820415,0.813427060772896,72.9000002802635
"361",5,47.871068562,10.842269375,1981,1,-4.5,106.400001525879,0.574078841143647,0.279536778444545,1.05134069259773,81.6178209663617
"362",5,47.871068562,10.842269375,1981,2,-2.5,40.9000015258789,0.585125295996123,0.63133313611281,0.981012013591276,81.6178209663617
"363",5,47.871068562,10.842269375,1981,3,6,68.5999984741211,0.470665269652266,0.87898458597999,0.985654933565592,81.6178209663617
"364",5,47.871068562,10.842269375,1981,4,7.5,38,-1.09863447353123,-0.682237476182589,0.0115762235924652,81.6178209663617
"365",5,47.871068562,10.842269375,1981,5,11,130.899993896484,-0.677302054706953,-0.158763349951273,0.413006494666892,81.6178209663617
"366",5,47.871068562,10.842269375,1981,6,14.5,82,-1.56581607125701,-0.941556747687042,-0.350851716870869,81.6178209663617
"367",5,47.871068562,10.842269375,1981,7,14.5,229.100006103516,0.598581111034408,-0.271360247617929,-0.00925475425650378,81.6178209663617
"368",5,47.871068562,10.842269375,1981,8,15.5,98.0999984741211,-0.258215404913929,-0.572517186617413,-0.0275137365098636,81.6178209663617
"369",5,47.871068562,10.842269375,1981,9,13,157.199996948242,1.28803900864204,0.0461721796078733,0.551281255021968,81.6178209663617
"370",5,47.871068562,10.842269375,1981,10,7,197.399993896484,1.78609796080302,1.59554376299632,0.988501586885515,81.6178209663617
"371",5,47.871068562,10.842269375,1981,11,2.5,89.0999984741211,2.06847966105475,1.73723817407629,1.20014297192064,81.6178209663617
"372",5,47.871068562,10.842269375,1981,12,-2.5,136.199996948242,2.22863768431448,2.24234720962264,1.51352310093053,81.6178209663617
"373",5,47.871068562,10.842269375,1982,1,-2,132.699996948242,2.24820253603549,2.42841240102191,1.63130698316987,62.8628573826381
"374",5,47.871068562,10.842269375,1982,2,-1.5,13.3999996185303,1.75732123671838,2.44807500038386,1.56465102393252,62.8628573826381
"375",5,47.871068562,10.842269375,1982,3,2,58.7999992370605,0.353860090578893,2.39620408649707,1.5277392559042,62.8628573826381
"376",5,47.871068562,10.842269375,1982,4,4.5,40.7999992370605,-1.24701901367198,0.854386691061491,1.57360024798589,62.8628573826381
"377",5,47.871068562,10.842269375,1982,5,11.5,86.3000030517578,-1.28749230429693,0.12775597073896,1.36303318064166,62.8628573826381
"378",5,47.871068562,10.842269375,1982,6,15,172.399993896484,-0.847504630150918,-0.38801951008804,1.66314152666556,62.8628573826381
"379",5,47.871068562,10.842269375,1982,7,17.5,146.100006103516,-0.277146884918701,-1.08006355044385,1.29285884889789,62.8628573826381
"380",5,47.871068562,10.842269375,1982,8,15.5,169.5,0.519197620884538,-0.334815590717696,1.57210014005194,62.8628573826381
"381",5,47.871068562,10.842269375,1982,9,15,67.3000030517578,-0.120139175436758,-0.691915349111643,1.07988244340739,62.8628573826381
"382",5,47.871068562,10.842269375,1982,10,7.5,64.8000030517578,-0.261140036654268,-0.376931402762176,0.226002997939459,62.8628573826381
"383",5,47.871068562,10.842269375,1982,11,4.5,54.0999984741211,-0.834796805085485,-0.233078948524613,-0.103584258796426,62.8628573826381
"384",5,47.871068562,10.842269375,1982,12,0.5,93.9000015258789,0.130049856741216,-0.0764133248637283,-0.361892212173809,62.8628573826381
"385",5,47.871068562,10.842269375,1983,1,1.5,102.599998474121,0.915119716956269,0.29624526682533,-0.598897498109215,65.2732393506547
"386",5,47.871068562,10.842269375,1983,2,-3.5,46.0999984741211,1.00494902163739,-0.153697001006412,-0.357509722679399,65.2732393506547
"387",5,47.871068562,10.842269375,1983,3,3.5,53.5,0.14577281911809,0.146327757425719,-0.436390837809501,65.2732393506547
"388",5,47.871068562,10.842269375,1983,4,7.5,94.3000030517578,-0.171401498368449,0.354121911098561,-0.0292470679701676,65.2732393506547
"389",5,47.871068562,10.842269375,1983,5,10,149.699996948242,0.554190952648196,0.946669592398377,0.520697428651131,65.2732393506547
"390",5,47.871068562,10.842269375,1983,6,15,157.100006103516,0.759952667796077,0.721058327059541,0.372122675513456,65.2732393506547
"391",5,47.871068562,10.842269375,1983,7,20,70.1999969482422,-1.04475252075309,-0.9661792196198,-0.535117786273573,65.2732393506547
"392",5,47.871068562,10.842269375,1983,8,16.5,182.800003051758,-0.939595628779475,-0.43555875860748,-0.408108496158407,65.2732393506547
"393",5,47.871068562,10.842269375,1983,9,13,118.599998474121,-0.749047437672793,-0.162699575021977,-9.97256095565936e-05,65.2732393506547
"394",5,47.871068562,10.842269375,1983,10,8,48.7999992370605,0.421756834878844,-0.476271672783207,-0.166795415536277,65.2732393506547
"395",5,47.871068562,10.842269375,1983,11,2,74.1999969482422,-0.0104300154752445,-0.852868303225053,-0.0689467211101679,65.2732393506547
"396",5,47.871068562,10.842269375,1983,12,-0.5,60.7000007629395,-0.452410085578548,-0.88739748118899,-0.245498341297346,65.2732393506547
"397",5,47.871068562,10.842269375,1984,1,-1.5,64.9000015258789,-0.0313258636173064,0.318690215870718,-0.49768228533574,63.877386888667
"398",5,47.871068562,10.842269375,1984,2,-3,93.5,0.609033062182566,0.309430085644641,-0.141484187698946,63.877386888667
"399",5,47.871068562,10.842269375,1984,3,0.5,34.2999992370605,0.125477736638477,-0.333124826306838,-0.242914689586404,63.877386888667
"400",5,47.871068562,10.842269375,1984,4,5,55.2000007629395,-0.248728496612325,-0.329724066690646,-0.509078747114428,63.877386888667
"401",5,47.871068562,10.842269375,1984,5,9,105.199996948242,-0.987795358775433,-0.38623405212274,-0.910647012651339,63.877386888667
"402",5,47.871068562,10.842269375,1984,6,13,136.399993896484,-0.66998951969999,-0.378727082401937,-0.936036405114786,63.877386888667
"403",5,47.871068562,10.842269375,1984,7,15.5,102.400001525879,-0.781433629537404,-0.80692260774741,-0.392034378511353,63.877386888667
"404",5,47.871068562,10.842269375,1984,8,15.5,117.300003051758,-0.970635033649303,-1.30259696104568,-0.869588053509904,63.877386888667
"405",5,47.871068562,10.842269375,1984,9,11,211.5,0.694697566332288,0.0723588449162621,-0.0620666707297896,63.877386888667
"406",5,47.871068562,10.842269375,1984,10,9,41.7000007629395,0.88416296521506,0.0788607182372952,-0.139925773085711,63.877386888667
"407",5,47.871068562,10.842269375,1984,11,5,46.5,0.895162716525498,-0.232186699966251,-0.408484378473144,63.877386888667
"408",5,47.871068562,10.842269375,1984,12,0,50.4000015258789,-1.38458810544899,-0.15802104503024,-0.419829659736734,63.877386888667
"409",5,47.871068562,10.842269375,1985,1,-6.5,62.5,-0.937781826730405,0.283670363713134,-0.402847243649826,67.4713571059644
"410",5,47.871068562,10.842269375,1985,2,-2.5,70.3000030517578,-0.179369513147697,0.717821122066864,-0.646215838236566,67.4713571059644
"411",5,47.871068562,10.842269375,1985,3,1.5,49.9000015258789,-0.0154866190480807,-1.09789559396604,-0.471460845473687,67.4713571059644
"412",5,47.871068562,10.842269375,1985,4,6,99.6999969482422,0.284693487171394,-0.366152069808308,-0.0989532315048114,67.4713571059644
"413",5,47.871068562,10.842269375,1985,5,11.5,143.899993896484,0.668140389122965,0.44034045710895,0.171577951418011,67.4713571059644
"414",5,47.871068562,10.842269375,1985,6,12.5,148.300003051758,0.86780399221012,0.727714774051541,0.319582885234815,67.4713571059644
"415",5,47.871068562,10.842269375,1985,7,17.5,111.300003051758,-0.147811022508346,0.0557327662270969,0.236278537867977,67.4713571059644
"416",5,47.871068562,10.842269375,1985,8,15.5,222.100006103516,0.177904953166291,0.556415799795943,0.831464386293333,67.4713571059644
"417",5,47.871068562,10.842269375,1985,9,13.5,51.5,-0.565171094728572,0.0664249118451857,-0.481830388955765,67.4713571059644
"418",5,47.871068562,10.842269375,1985,10,7.5,22.7999992370605,-0.639548273827189,-0.559776600939246,-0.662628492057373,67.4713571059644
"419",5,47.871068562,10.842269375,1985,11,0,93.5,-1.17919108788171,-0.70366529764637,-0.289755681979158,67.4713571059644
"420",5,47.871068562,10.842269375,1985,12,2.5,43.0999984741211,-0.922702097454905,-0.965894883774062,-0.303117432384067,67.4713571059644
"421",5,47.871068562,10.842269375,1986,1,-1.5,122.599998474121,1.14304021108277,0.138492302527801,0.122521025966181,65.7635465725302
"422",5,47.871068562,10.842269375,1986,2,-6.5,24.7000007629395,-0.00609391774612776,-1.05793894853533,-0.16293452002845,65.7635465725302
"423",5,47.871068562,10.842269375,1986,3,2,57.5,0.418018244848868,-0.475507152874278,-0.131022214743299,65.7635465725302
"424",5,47.871068562,10.842269375,1986,4,5.5,111.699996948242,0.0511202632140712,0.705710041840823,0.0480022407338925,65.7635465725302
"425",5,47.871068562,10.842269375,1986,5,13,160,1.02726881099281,0.815781430988618,0.0387177178396458,65.7635465725302
"426",5,47.871068562,10.842269375,1986,6,14.5,111.900001525879,0.585221548890792,0.721093298648683,-0.280766092380408,65.7635465725302
"427",5,47.871068562,10.842269375,1986,7,16,132.399993896484,-0.186868084002243,-0.135844531893791,-0.00492919011729389,65.7635465725302
"428",5,47.871068562,10.842269375,1986,8,16,159.300003051758,-0.611289742135481,0.183838039779125,-0.449570237854293,65.7635465725302
