"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha","t_grades","thinning"
"DEN","5_2_1985","5_2_1_1985",5,1985,"5_2","5_2_1",2,5,"no","no","no",10,53.4000015258789,0,55,4.80000019073486,0,45,NA,4.04040404040404,18.8291104897988,138,49.6,1,0.2,1932.20514566387,77.1260996456297,15.4252199291259,61.7901295077987,39.4,NA,79.4354838709677,13.002,0.673913043478261,0.907591423481071,0.951968490996326,0.989730617587936,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,30.3215075070262,563.446591283896,7.11251601572007,6.52664228742646,129.156743125943,0,0,0,0,0,0,0,0,3.03215075070262,9.09645225210787,4.15057406232469,10,NA,NA,129.156743125943,NA,NA,7.11251601572007,NA,NA,563.446591283896,NA,NA,30.3215075070262,NA,NA,3.03215075070262,54.16,54.16,NA,NA,54.6501418113439,54.6501418113439,NA,NA,39.8088119129035,39.8088119129035,NA,NA,41.3879244666639,73.6,73.5022376530715,56.2335930253586,2070.29623997421,10.1788795265663,18.945029495275,37.8351967967635,0.108096174262549,1.86448874968426,"B","below"
"DEN","5_2_1985","5_2_10_1985",5,1985,"5_2","5_2_10",2,5,"no","no","no",10,53,0,55,39.9000015258789,0,45,NA,4.04040404040404,19.4387352106732,138,51.6,0.100000000000001,0.0200000000000003,2091.16973393551,8.09745506462787,1.61949101292557,52.8291616891061,38.7772602859935,NA,75.1497292364215,12.7964958943779,0.701086956521739,1.02893468218438,0.936922080188553,1.02172460667044,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,26.4554935896021,539.25779810411,5.22552032125389,4.61082112691054,104.665928961771,0,0,0,0,0,0,0,0,8.81849786320071,5.87899857546714,2.98340538979202,10,NA,NA,104.665928961771,NA,NA,5.22552032125389,NA,NA,539.25779810411,NA,NA,26.4554935896021,NA,NA,2.93949928773357,49.8,49.8,NA,NA,50.1489558991788,50.1489558991788,NA,NA,37.9527516836063,37.9527516836063,NA,NA,41.3879244666639,73.6,76.2103447461974,56.2335930253586,1717.35490035266,10.4046657999278,19.3652651014925,37.8351967967635,0.0347742765738881,0.635078966064041,"B","below"
"DEN","5_2_1985","5_2_100_1985",5,1985,"5_2","5_2_100",2,5,"no","no","no",10,37.7999992370605,0,55,11.3000001907349,0,45,NA,4.04040404040404,15.956392457826,138,61.3,2.4,0.48,2951.28282461696,226.571662176895,45.314332435379,19.3779718058726,42.8,NA,69.8205546492659,14.124,0.832880434782609,1.10356899543715,1.03411805620921,1.09023603462768,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,27.6651810138204,529.706799043078,6.70417535855677,6.33304911507492,124.019834932983,0,0,0,0,0,0,1.25750822790093,1.25750822790093,2.51501645580185,5.03003291160371,2.68564394484212,10,NA,NA,124.019834932983,NA,NA,6.70417535855677,NA,NA,529.706799043078,NA,NA,27.6651810138204,NA,NA,1.25750822790093,54.6818181818182,54.6818181818182,NA,NA,55.5470480354676,55.5470480354676,NA,NA,39.2575539980352,39.2575539980352,NA,NA,41.3879244666639,73.6,71.7927005782855,56.2335930253586,1999.76632230556,10.4980485885557,19.5390700551997,37.8351967967635,0.0493949231919484,0.855885686129605,"B","below"
"DEN","5_2_1985","5_2_108_1985",5,1985,"5_2","5_2_108",2,5,"no","no","no",10,35.9000015258789,0,55,35.0999984741211,0,45,NA,4.04040404040404,17.9085126212774,138,58.5,1,0.2,2687.82886468692,91.106186954104,18.2212373908208,26.3862176575452,40.4,NA,69.0598290598291,13.332,0.794836956521739,1.16152278056135,0.976130127823644,1.07248256402853,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,28.7088094634304,599.597119703869,5.71954304327876,5.36879592170328,113.970768571138,0,0,0,0,0,0,2.60989176940276,1.30494588470138,6.52472942350691,3.91483765410415,3.23513091033885,10,NA,NA,113.970768571138,NA,NA,5.71954304327876,NA,NA,599.597119703869,NA,NA,28.7088094634304,NA,NA,1.30494588470138,49.4772727272727,49.4772727272727,NA,NA,50.3649183460075,50.3649183460075,NA,NA,37.6696100757544,37.6696100757544,NA,NA,41.3879244666639,73.6,76.135178839375,56.2335930253586,1923.21828240791,9.86726025646398,18.3650406813808,37.8351967967635,0.0171991867603642,0.282117120008131,"B","below"
"DEN","5_2_1985","5_2_109_1985",5,1985,"5_2","5_2_109",2,5,"no","no","no",10,35.7000007629395,0,55,30.5,0,45,NA,4.04040404040404,19.6714376633058,138,50.6,1.7,0.340000000000001,2010.90204163629,132.850099338678,26.5700198677357,56.1762462354998,38.5472209590717,NA,76.1802785752405,12.7205829164937,0.6875,1.01912007100939,0.931363953515468,1.02424436414498,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,24,501.66706707368,4.64677289082365,4.44568268666002,92.7257323821235,0,0,0,0,0,0,2,2,6,2,2.92309356728659,10,NA,NA,92.7257323821235,NA,NA,4.64677289082365,NA,NA,501.66706707368,NA,NA,24,NA,NA,1,48.7708333333333,48.7708333333333,NA,NA,49.6506755576733,49.6506755576733,NA,NA,37.6347894198571,37.6347894198571,NA,NA,41.3879244666639,73.6,77.1665908651492,56.2335930253586,1571.31366339484,10.7874440507469,20.0776957018342,37.8351967967635,0.06291,1.16775160405928,"B","below"
"DEN","5_2_1985","5_2_111_1985",5,1985,"5_2","5_2_111",2,5,"no","no","no",10,36.0999984741211,0,55,21,0,45,NA,4.04040404040404,21.5872298938301,138,43.6,0.800000000000004,0.160000000000001,1493.01049269201,54.2867210540319,10.8573442108064,78.2224266286067,36.7970214104554,NA,84.3968380973748,12.1430170654503,0.592391304347826,0.824003343605197,0.889076267646465,0.951139844933837,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,18,354.053942363646,3.9580148298396,3.8087137805704,75.7964417518104,0,0,0,0,0,0,0,1,3,3,2.73003150269171,10,NA,NA,75.7964417518104,NA,NA,3.9580148298396,NA,NA,354.053942363646,NA,NA,18,NA,NA,1,52.3055555555556,52.3055555555556,NA,NA,52.9124066526725,52.9124066526725,NA,NA,38.6872883166987,38.6872883166987,NA,NA,41.3879244666639,73.6,73.9640137759507,56.2335930253586,1232.81231946088,12.8407867878794,23.8993971589892,37.8351967967635,0.08171,1.55731416203647,"B","below"
"DEN","5_2_1985","5_2_112_1985",5,1985,"5_2","5_2_112",2,5,"no","no","no",10,36.2999992370605,0,55,17.6000003814697,0,45,NA,4.04040404040404,18.7485868179827,138,54.8,0.399999999999999,0.0799999999999997,2358.58210060907,34.3061917772006,6.86123835544013,41.7626889539999,39.4845192612559,NA,72.0520424475473,13.0298913562144,0.744565217391305,1.00750516831232,0.954010614691704,1.01209979083541,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,19,367.478886140585,4.41478983530095,4.17893162524004,83.2293347528783,0,0,0,0,0,0,0,1,2,3,2.2004059125491,10,NA,NA,83.2293347528783,NA,NA,4.41478983530095,NA,NA,367.478886140585,NA,NA,19,NA,NA,1,53.8052631578947,53.8052631578947,NA,NA,54.3917805322981,54.3917805322981,NA,NA,39.0124764561649,39.0124764561649,NA,NA,41.3879244666639,73.6,72.5068035476018,56.2335930253586,1339.63839997188,12.6040511368502,23.4587824646483,37.8351967967635,0.04937,0.872609231258652,"B","below"
"DEN","5_2_1985","5_2_113_1985",5,1985,"5_2","5_2_113",2,5,"no","no","no",10,36.2999992370605,0,55,14.3999996185303,0,45,NA,4.04040404040404,21.5242472193539,138,43.8,1.09999999999999,0.219999999999999,1506.7392525882,74.7306352472669,14.9461270494534,77.6136430922074,36.8508184583641,NA,84.1342887177263,12.1607700912602,0.595108695652174,0.790438287240297,0.890376092380417,0.945915826984654,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,16,311.920515313537,3.85853237147287,3.70785844621405,71.9181179640379,0,0,0,0,0,0,1,1,2,3,2.65610380583505,10,NA,NA,71.9181179640379,NA,NA,3.85853237147287,NA,NA,311.920515313537,NA,NA,16,NA,NA,1,54.3125,54.3125,NA,NA,55.4122955669588,55.4122955669588,NA,NA,38.9578199318595,38.9578199318595,NA,NA,41.3879244666639,73.6,71.7290125327677,56.2335930253586,1172.82276069209,13.6805759767214,25.4624209585047,37.8351967967635,0.07102,1.29647587365179,"B","below"
"DEN","5_2_1985","5_2_121_1985",5,1985,"5_2","5_2_121",2,5,"no","no","no",10,34.0999984741211,0,55,38.2999992370605,0,45,NA,4.04040404040404,21.1578465231559,138,45,0.899999999999999,0.18,1590.43128087983,62.9810787228412,12.5962157445682,75.0659701164417,37.1685306219651,NA,82.596734715478,12.2656151052485,0.611413043478261,0.932036281350665,0.898052538292966,1.00247047548342,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,23.3961016451636,503.430198314661,4.28344082440976,4.05087899999031,88.5489344688773,0,0,0,0,0,0,2.92451270564545,1.46225635282272,5.84902541129089,1.46225635282272,3.43371221003345,10,NA,NA,88.5489344688773,NA,NA,4.28344082440976,NA,NA,503.430198314661,NA,NA,23.3961016451636,NA,NA,1.46225635282272,47.49375,47.49375,NA,NA,48.2813822813722,48.2813822813722,NA,NA,37.0769329680672,37.0769329680672,NA,NA,41.3879244666639,73.6,78.0669729555303,56.2335930253586,1505.13862842571,10.7685373962042,20.0425064526606,37.8351967967635,0.0712118843824666,1.38932545090459,"B","below"
"DEN","5_2_1985","5_2_122_1985",5,1985,"5_2","5_2_122",2,5,"no","no","no",10,32.7000007629395,0,55,43.4000015258789,0,45,NA,4.04040404040404,21.3510284586881,138,57.6,0,0,2605.76261059352,0,0,29.6035449073679,37,NA,64.2361111111111,12.21,0.782608695652174,1.0928710980979,0.893980562610763,0.983503264722201,67.4713571059644,6.58333333333333,1118.90000534058,0.177904953166291,0.556415799795943,0.831464386293333,138,20.3032899200224,426.07026591748,4.42958849708284,3.94862891757707,87.8410690894639,0,0,0,0,0,0,1.84575362909294,1.84575362909294,3.69150725818588,0,1.99376714670217,10,NA,NA,87.8410690894639,NA,NA,4.42958849708284,NA,NA,426.07026591748,NA,NA,20.3032899200224,NA,NA,1.84575362909294,51.5,51.5,NA,NA,52.7052093336996,52.7052093336996,NA,NA,37.6206173656688,37.6206173656688,NA,NA,41.3879244666639,73.6,73.0497424576093,56.2335930253586,1473.91808497998,11.7053859697256,21.7861781221844,37.8351967967635,0.0243824054403178,0.419545605496099,"B","below"
