"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha","t_grades","thinning"
"DEN","5_1_1980","5_1_100_1980",5,1980,"5_1","5_1_100",1,0,"no","no","no",10,39.0999984741211,0,50,20.2000007629395,0,50,NA,4,19.7197220171658,132,49.2,0,0,1901.1662102464,0,0,38.8957727591638,38.5,29.4,78.2520325203252,12.705,0.673050615595075,1.07969336309826,0.901639344262295,1.01668955318475,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,30.1820676221361,619.147470624727,4.92230149612289,4.69277698764858,98.3960998955428,0,0,0,0,1.20728270488545,1.20728270488545,1.20728270488545,4.82913081954178,6.03641352442723,10.865544343969,3.48142625595679,10,NA,NA,98.3960998955428,NA,NA,4.92230149612289,NA,NA,619.147470624727,NA,NA,30.1820676221361,NA,NA,1.20728270488545,44.764,44.764,NA,NA,45.5684935015412,45.5684935015412,NA,NA,37.868,37.868,NA,NA,42.7,73.1,84.5947636493611,58.4131326949384,1681.27959124145,9.41185165552394,17.5174297675574,39.3884914458234,0.0339970809695741,0.637842242044081,"A","control"
"DEN","5_1_1980","5_1_101_1980",5,1980,"5_1","5_1_101",1,0,"no","no","no",10,39.2999992370605,0,50,25.1000003814697,0,50,NA,4,23.4570199262847,132,36,0,0,1017.87601976309,0,0,71.039311003189,35.3,28,98.0555555555555,11.649,0.492476060191519,0.785872529574788,0.826697892271663,0.937528868360277,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,26.4150141359273,549.749136534658,4.35352972484032,4.23662881418526,87.3828279099191,0,0,0,0,1.1484788754751,2.2969577509502,0,4.59391550190041,3.4454366264253,8.03935212832571,4.35748880129954,10,NA,NA,87.3828279099191,NA,NA,4.35352972484032,NA,NA,549.749136534658,NA,NA,26.4150141359273,NA,NA,1.1484788754751,44.8739130434783,44.8739130434783,NA,NA,45.8089558359783,45.8089558359783,NA,NA,37.6521739130435,37.6521739130435,NA,NA,42.7,73.1,83.906598197849,58.4131326949384,1505.96138062362,9.98826019011693,18.5902469337978,39.3884914458234,0.105131756260991,2.0774414147317,"A","control"
"DEN","5_1_1980","5_1_102_1980",5,1980,"5_1","5_1_102",1,0,"no","no","no",10,39.0999984741211,0,50,36.0999984741211,0,50,NA,4,18.0871500457563,132,55.4,0,0,2410.51262717291,0,0,24.5912468941677,40.2,28.2,72.5631768953069,13.266,0.757865937072503,1.18036359136878,0.941451990632319,1.07041420118343,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,33.4569247707133,701.962272658377,5.78847044811934,5.48977289394831,116.296982172636,0,0,0,0,0,2.47829072375654,1.23914536187827,7.43487217126962,3.71743608563481,7.43487217126962,3.2513917618968,10,NA,NA,116.296982172636,NA,NA,5.78847044811934,NA,NA,701.962272658377,NA,NA,33.4569247707133,NA,NA,1.23914536187827,45.9259259259259,45.9259259259259,NA,NA,46.9346906369392,46.9346906369392,NA,NA,37.5555555555556,37.5555555555556,NA,NA,42.7,73.1,81.7741935483871,58.4131326949384,2002.20040897568,8.83924637904968,16.4516912622885,39.3884914458234,0.0369389232375912,0.711197113431234,"A","control"
"DEN","5_1_1980","5_1_106_1980",5,1980,"5_1","5_1_106",1,0,"no","no","no",10,37.7000007629395,0,50,40.9000015258789,0,50,NA,4,22.8063714927312,132,37,0,0,1075.21008569111,0,0,69.3420655720871,35.8,24,96.7567567567567,11.814,0.506155950752394,0.779540039604033,0.838407494145199,0.964275588318685,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,24.3628794872648,524.328334708333,4.31067313421248,4.17280358820625,87.9102412362391,0,0,0,0,0,2.5645136302384,1.2822568151192,6.41128407559599,1.2822568151192,2.5645136302384,4.10869944066103,10,NA,NA,87.9102412362391,NA,NA,4.31067313421248,NA,NA,524.328334708333,NA,NA,24.3628794872648,NA,NA,1.2822568151192,46.1421052631579,46.1421052631579,NA,NA,47.4638865487835,47.4638865487835,NA,NA,37.1263157894737,37.1263157894737,NA,NA,42.7,73.1,80.4608189802669,58.4131326949384,1523.70074475639,10.2275229136752,19.0355650400885,39.3884914458234,0.091771120258081,1.83310341320931,"A","control"
"DEN","5_1_1980","5_1_11_1980",5,1980,"5_1","5_1_11",1,0,"no","no","no",10,48.7999992370605,0,50,31.2999992370605,0,50,NA,4,18.3601597728306,132,53.4,0,0,2239.60998681763,0,0,25.5554519450368,39.9,25.6,74.7191011235955,13.167,0.730506155950752,1.09891106621491,0.934426229508197,1.05499735589635,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,28.3555701431368,585.965169635337,5.25878827320754,4.83541881937769,104.605836794625,0,0,0,0,0,1.89037134287579,0,5.67111402862736,3.78074268575157,5.67111402862736,2.8352305355734,10,NA,NA,104.605836794625,NA,NA,5.25878827320754,NA,NA,585.965169635337,NA,NA,28.3555701431368,NA,NA,1.89037134287579,47.6066666666667,47.6066666666667,NA,NA,48.5935592439986,48.5935592439986,NA,NA,37.82,37.82,NA,NA,42.7,73.1,79.4426550903235,58.4131326949384,1770.78812629494,9.67467141995637,18.0065924672552,39.3884914458234,0.0551043246448292,1.0548362783457,"A","control"
"DEN","5_1_1980","5_1_119_1980",5,1980,"5_1","5_1_119",1,0,"no","no","no",10,37.7000007629395,0,50,5.90000009536743,0,50,NA,4,15.6622717120756,132,60.7,0,0,2893.79167905626,0,0,12.9938062860286,43.2,28.2,71.169686985173,14.256,0.830369357045144,1.39410410092666,1.01170960187354,1.16590909090909,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,39.2927128033447,856.366766020951,5.85044455643401,5.25199758086629,118.720333718223,0,0,0,0,0,6.20411254789653,4.13607503193102,6.20411254789653,8.27215006386204,6.20411254789653,3.12974824380951,10,NA,NA,118.720333718223,NA,NA,5.85044455643401,NA,NA,856.366766020951,NA,NA,39.2927128033447,NA,NA,2.06803751596551,42.3578947368421,42.3578947368421,NA,NA,43.5405074553993,43.5405074553993,NA,NA,37.0526315789474,37.0526315789474,NA,NA,42.7,73.1,87.4751491053678,58.4131326949384,2155.78969523392,8.00280477463348,14.8948980194388,39.3884914458234,0,0,"A","control"
"DEN","5_1_1980","5_1_122_1980",5,1980,"5_1","5_1_122",1,0,"no","no","no",10,36.0999984741211,0,50,9.39999961853027,0,50,NA,4,20.45684468516,132,43.5,0,0,1486.16967468882,0,0,54.8385355204494,37.8,26.5,86.8965517241379,12.474,0.595075239398085,0.958449966417463,0.885245901639344,1.01008137981295,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,28.5089518340289,608.798380937911,4.61222783567777,4.4196408371646,91.7719490567863,0,0,0,0,0,3.88758434100394,2.59172289400263,3.88758434100394,5.18344578800525,5.18344578800525,3.73833247998914,10,NA,NA,91.7719490567863,NA,NA,4.61222783567777,NA,NA,608.798380937911,NA,NA,28.5089518340289,NA,NA,1.29586144700131,44.1454545454545,44.1454545454545,NA,NA,45.3857807127859,45.3857807127859,NA,NA,37.4227272727273,37.4227272727273,NA,NA,42.7,73.1,84.7714168039539,58.4131326949384,1642.16154892756,9.49151155056534,17.6656935383596,39.3884914458234,0.0701190628972411,1.30096251647885,"A","control"
"DEN","5_1_1980","5_1_13_1980",5,1980,"5_1","5_1_13",1,0,"no","no","no",10,48.4000015258789,0,50,36.2000007629395,0,50,NA,4,22.9343172248853,132,36,0,0,1017.87601976309,0,0,71.4464614110943,35.7,27,99.1666666666667,11.781,0.492476060191519,0.745011650604338,0.836065573770492,0.941379310344828,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,23.9271382534203,492.374596092623,4.38792820606772,4.20058312722377,86.5263068863489,0,0,0,0,0,1.84054909641695,0,5.52164728925084,1.84054909641695,5.52164728925084,4.38339498620257,10,NA,NA,86.5263068863489,NA,NA,4.38792820606772,NA,NA,492.374596092623,NA,NA,23.9271382534203,NA,NA,1.84054909641695,47.2769230769231,47.2769230769231,NA,NA,48.3213919819879,48.3213919819879,NA,NA,37.9230769230769,37.9230769230769,NA,NA,42.7,73.1,80.2147738366417,58.4131326949384,1474.11540690173,10.5541753696245,19.6435337655766,39.3884914458234,0.101322227757753,1.97619801296777,"A","control"
"DEN","5_1_1980","5_1_133_1980",5,1980,"5_1","5_1_133",1,0,"no","no","no",10,36.2000007629395,0,50,45.4000015258789,0,50,NA,4,21.9399947156645,132,46.9,0,0,1727.56965419066,0,0,48.3859021303131,36.5,25,77.8251599147122,12.045,0.641586867305062,0.958138564093441,0.85480093676815,0.984031522189963,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,20.8098475794712,447.260919012148,3.9160463659637,3.63950435683579,80.6330187258394,0,0,0,0,0,1.60075750611317,1.60075750611317,3.20151501222635,1.60075750611317,3.20151501222635,2.82657614291398,10,NA,NA,80.6330187258394,NA,NA,3.9160463659637,NA,NA,447.260919012148,NA,NA,20.8098475794712,NA,NA,1.60075750611317,47.7692307692308,47.7692307692308,NA,NA,48.9490787215889,48.9490787215889,NA,NA,37.0923076923077,37.0923076923077,NA,NA,42.7,73.1,77.6489533011272,58.4131326949384,1368.11833281689,11.073671831993,20.6104256299095,39.3884914458234,0.0631018608909813,1.25017294994595,"A","control"
"DEN","5_1_1980","5_1_137_1980",5,1980,"5_1","5_1_137",1,0,"no","no","no",10,34.4000015258789,0,50,42.5999984741211,0,50,NA,4,18.9250548465474,132,61.8,0,0,2999.62408157407,0,0,4.67990805393922,39.3,25.2,63.5922330097087,12.969,0.845417236662107,1.35122528637397,0.920374707259953,1.07530335474661,72.9000002802635,6.33333333333333,1190.70000457764,0.468670819717503,0.749222926681397,1.20263682440338,132,33.1756696003093,734.2437117706,5.45043294451086,5.01776104253072,115.159190875,0,0,0,0,0,2.8848408348095,5.769681669619,4.32726125221425,2.8848408348095,5.769681669619,2.84150949823442,10,NA,NA,115.159190875,NA,NA,5.45043294451086,NA,NA,734.2437117706,NA,NA,33.1756696003093,NA,NA,1.44242041740475,44.5130434782609,44.5130434782609,NA,NA,45.7362666486512,45.7362666486512,NA,NA,36.5478260869565,36.5478260869565,NA,NA,42.7,73.1,82.1058800546982,58.4131326949384,2006.05060694935,8.64275111998542,16.0859723765371,39.3884914458234,0,0,"A","control"
