"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha","t_grades","thinning","n_records"
"FFB","612_1_1996","612_1_1_1996",612,1996,"612_1","612_1_1",1,4,"no","no","no",10,0.625,0,35,1,0,30,NA,9.52380952380952,221.017451492961,27,12.2,1.4,0.35,116.898662640076,25.2898208613978,6.32245521534945,29.9932937026323,11.5,NA,94.2622950819672,3.795,0.469230769230769,0.860917936130985,0.76158940397351,1.00595737510577,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,18.823848238073,4870.61586569751,0.296889230275589,0.260214518862748,54.3501728743988,0,6.27461607935768,6.27461607935768,3.13730803967884,3.13730803967884,0,0,0,0,0,7.83964351388039,10,NA,NA,54.3501728743988,NA,NA,0.296889230275589,NA,NA,4870.61586569751,NA,NA,18.823848238073,NA,NA,3.13730803967884,13.05,13.05,NA,NA,14.1709209298479,14.1709209298479,NA,NA,11.4318959079065,11.4318959079065,NA,NA,15.1,26,87.6007349264864,58.0769230769231,1893.81739428676,9.48923305800357,17.6614527858608,42.0175012089262,0.0126747244803025,1.826254959391,"D-E","above",6
"FFB","612_1_1996","612_1_10_1996",612,1996,"612_1","612_1_10",1,4,"no","no","no",10,11.8800001144409,0,35,1,0,30,NA,9.52380952380952,200.017006461146,27,14.1,2,0.5,156.145008865047,41.1548637620263,10.2887159405066,24.7269671375947,12.0886460603662,NA,85.7350784423135,3.98925319992085,0.542307692307692,1.05299343840964,0.800572586779218,1.06990572143626,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,18.9459110716755,4873.40896175583,0.266803960014027,0.239910237720907,52.2405366906513,0,6.88942220788201,3.44471110394101,8.61177775985252,0,0,0,0,0,0,6.53821722912696,10,NA,NA,52.2405366906513,NA,NA,0.266803960014027,NA,NA,4873.40896175583,NA,NA,18.9459110716755,NA,NA,1.7223555519705,12.5727272727273,12.5727272727273,NA,NA,13.3903968302932,13.3903968302932,NA,NA,11.2987956024183,11.2987956024183,NA,NA,15.1,26,89.8674993684753,58.0769230769231,1724.42765914511,9.48651338699357,17.6563909077467,42.0175012089262,0.014657245747269,2.44834809093305,"D-E","above",6
"FFB","612_1_1996","612_1_100_1996",612,1996,"612_1","612_1_100",1,4,"no","no","no",10,5.625,0,35,7,0,30,NA,9.52380952380952,214.734224862466,27,12.9,1.4,0.35,130.698108370969,26.8292012616568,6.70730031541421,28.2058995223374,11.6670346946152,NA,90.4421294156217,3.85012144922302,0.496153846153846,0.857766848070721,0.772651304279152,0.982859661015539,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,13,2851.45959129999,0.230926694992935,0.217856884155838,42.2947334113326,0,3,6,3,0,1,0,0,0,0,5.43409123495406,10,NA,NA,42.2947334113326,NA,NA,0.230926694992935,NA,NA,2851.45959129999,NA,NA,13,NA,NA,1,14.2230769230769,14.2230769230769,NA,NA,15.0390517295166,15.0390517295166,NA,NA,11.8704990726349,11.8704990726349,NA,NA,15.1,26,83.4594310136579,58.0769230769231,1224.02385292109,12.4019347469981,23.0826014756472,42.0175012089262,0.01236,2.08508166297806,"D-E","above",6
"FFB","612_1_1996","612_1_101_1996",612,1996,"612_1","612_1_101",1,4,"yes","yes","no",10,4.375,0,35,7,0,30,NA,9.52380952380952,203.433512945083,27,13.8,2.7,0.675,149.57122623741,52.8023185252105,13.2005796313026,25.8914956944203,11.9867065794274,NA,86.8601926045464,3.95561317121104,0.530769230769231,0.887977004150207,0.793821627776649,0.991150994609702,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,11,2321.35884796224,0.20865908626429,0.193701963640549,37.2383889803388,0,2,5,3,0,1,0,0,0,0,4.8237355368875,10,NA,NA,37.2383889803388,NA,NA,0.20865908626429,NA,NA,2321.35884796224,NA,NA,11,NA,NA,1,14.7727272727273,14.7727272727273,NA,NA,15.5409429923319,15.5409429923319,NA,NA,12.0937240083662,12.0937240083662,NA,NA,15.1,26,81.8652086720174,58.0769230769231,1052.41843285022,13.7452268599951,25.5827498107442,42.0175012089262,0.01076,1.78277554109902,"D-E","above",6
"FFB","612_1_1996","612_1_102_1996",612,1996,"612_1","612_1_102",1,4,"yes","yes","no",10,3.125,0,35,7,0,30,NA,9.52380952380952,307.784738011288,27,8.6,1.1,0.275,58.0880481648753,13.9094014737688,3.4773503684422,35.8475319328767,9.74512879654204,NA,113.315451122582,3.21589250285887,0.330769230769231,0.559761324334811,0.645372767982917,0.812069813963298,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,10.816833903246,2324.58914614437,0.200530837703048,0.194247550015416,35.9516317238607,0,2.16336678064921,5.40841695162301,2.16336678064921,0,1.0816833903246,0,0,0,0,8.22910375526966,10,NA,NA,35.9516317238607,NA,NA,0.200530837703048,NA,NA,2324.58914614437,NA,NA,10.816833903246,NA,NA,1.0816833903246,14.53,14.53,NA,NA,15.3636909627863,15.3636909627863,NA,NA,12.0003583792643,12.0003583792643,NA,NA,15.1,26,82.5902159619014,58.0769230769231,1033.95740484853,13.7356732110537,25.5649684664901,42.0175012089262,0.0139428989012841,2.50648553080165,"D-E","above",6
"FFB","612_1_1996","612_1_103_1996",612,1996,"612_1","612_1_103",1,4,"no","no","no",10,1.875,0,35,7,0,30,NA,9.52380952380952,195.700324136304,27,14.5,2.9,0.725,165.129963854314,59.4467869875529,14.8616967468882,22.8870260801772,12.2212422077461,NA,84.2844290189386,4.03300992855621,0.557692307692308,0.98342023554847,0.809353788592457,1.03776511828786,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,16.8226065377525,3743.97338529352,0.287237337479134,0.261983551938094,52.9968834839229,0,3.05865573413682,9.17596720241047,3.05865573413682,0,1.52932786706841,0,0,0,0,5.60589577562819,10,NA,NA,52.9968834839229,NA,NA,0.287237337479134,NA,NA,3743.97338529352,NA,NA,16.8226065377525,NA,NA,1.52932786706841,13.8818181818182,13.8818181818182,NA,NA,14.7444596682649,14.7444596682649,NA,NA,11.7765012452038,11.7765012452038,NA,NA,15.1,26,84.833997182215,58.0769230769231,1555.10244607191,10.8232247351165,20.1442910593068,42.0175012089262,0.00942065966114142,1.4070158091537,"D-E","above",6
"FFB","612_1_1996","612_1_105_1996",612,1996,"612_1","612_1_105",1,4,"no","no","no",10,0.625,0,35,9,0,30,NA,9.52380952380952,158.004525791919,27,19.4,2.3,0.574999999999999,295.592452776264,65.9341758172157,16.4835439543039,5.62661488252685,13.6011728657241,NA,70.1091384831139,4.48838704568895,0.746153846153846,1.33542977689055,0.900739924882391,1.16706134800179,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,22.041829254731,5098.74045217271,0.365341378907919,0.311046392465572,68.1201430454907,0,5.51045731368276,11.0209146273655,3.67363820912184,0,1.83681910456092,0,0,0,0,4.25821861024146,10,NA,NA,68.1201430454907,NA,NA,0.365341378907919,NA,NA,5098.74045217271,NA,NA,22.041829254731,NA,NA,1.83681910456092,13.6333333333333,13.6333333333333,NA,NA,14.5271584741591,14.5271584741591,NA,NA,11.6542055728361,11.6542055728361,NA,NA,15.1,26,85.4831704609008,58.0769230769231,2066.13822487827,9.27452337591222,17.2618330389598,42.0175012089262,0.00477572967185839,0.612220811563569,"D-E","above",6
"FFB","612_1_1996","612_1_107_1996",612,1996,"612_1","612_1_107",1,4,"yes","yes","no",10,3.125,0,35,9,0,30,NA,9.52380952380952,231.172750614477,27,11.8,1.7,0.425,109.358840271461,29.240373623287,7.31009340582175,31.2016923568706,11.2445687353036,NA,95.2929553839288,3.71070768265019,0.453846153846154,0.800970065705313,0.744673426179046,0.961703762417097,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,14.6574267185931,3372.1237928826,0.249849828773093,0.236492168878849,46.2665517323277,0,3.66435667964827,7.32871335929654,2.44290445309885,0,1.22145222654942,0,0,0,0,7.48000595933118,10,NA,NA,46.2665517323277,NA,NA,0.249849828773093,NA,NA,3372.1237928826,NA,NA,14.6574267185931,NA,NA,1.22145222654942,13.825,13.825,NA,NA,14.7321360750345,14.7321360750345,NA,NA,11.6923414202333,11.6923414202333,NA,NA,15.1,26,84.5738981572027,58.0769230769231,1398.70296597964,11.4043699731801,21.2259242240789,42.0175012089262,0.0144864234068762,2.5195055281319,"D-E","above",6
"FFB","612_1_1996","612_1_108_1996",612,1996,"612_1","612_1_108",1,4,"no","no","no",10,4.375,0,35,9,0,30,NA,9.52380952380952,128.194193061462,27,26,5.2,1.3,530.929158456675,191.134497044403,47.7836242611008,0,15.1,NA,58.0769230769231,4.983,1,1.82785706429517,1,1.29841277859662,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,26.1526040510188,6009.92642980162,0.415591879361387,0.352477424542033,79.5134887212067,0,7.13252837755059,11.8875472959177,5.94377364795883,0,1.18875472959177,0,0,0,0,4.2092001863298,10,NA,NA,79.5134887212067,NA,NA,0.415591879361387,NA,NA,6009.92642980162,NA,NA,26.1526040510188,NA,NA,1.18875472959177,13.4818181818182,13.4818181818182,NA,NA,14.2243069810416,14.2243069810416,NA,NA,11.6295836338893,11.6295836338893,NA,NA,15.1,26,86.2612407099006,58.0769230769231,2351.47712841611,8.54256859714509,15.8995116914325,42.0175012089262,0,0,"D-E","above",6
"FFB","612_1_1996","612_1_11_1996",612,1996,"612_1","612_1_11",1,4,"yes","yes","no",10,13.1300001144409,0,35,1,0,30,NA,9.52380952380952,165.278302006627,27,18.2,3.7,0.925,260.155287643771,95.0253237894572,23.7563309473643,10.1758430044526,13.298516686049,NA,73.0687730002692,4.38851050639617,0.7,1.43188900172531,0.880696469274768,1.20923889467745,48.9692308352544,7.33333333333333,848.800001144409,0.264812811894308,0.217543122298728,-0.685122459536052,27,19.192697669618,5198.44797760758,0.243528600466187,0.198136947894375,49.4011338688407,0,8.72395348619001,3.489581394476,6.97916278895201,0,0,0,0,0,0,5.12700235712937,10,NA,NA,49.4011338688407,NA,NA,0.243528600466187,NA,NA,5198.44797760758,NA,NA,19.192697669618,NA,NA,1.744790697238,11.8363636363636,11.8363636363636,NA,NA,12.7104824312991,12.7104824312991,NA,NA,10.9974271788506,10.9974271788506,NA,NA,15.1,26,92.912211188446,58.0769230769231,1686.65847744955,9.18514891210755,17.0954884183673,42.0175012089262,0,0,"D-E","above",6
