"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha","t_grades","thinning","n_records"
"EUR","605_7_1982","605_7_1_1982",605,1982,"605_7","605_7_1",7,6,"no","no","no",10,0.469999998807907,0,30,2.5,0,30,NA,11.1111111111111,145.371523056449,30,18.4,4.1,0.683333333333333,265.90440219984,105.298331766696,17.549721961116,15.4395490822848,14.1798440171413,NA,77.0643696583766,4.67934852565663,0.652482269503546,0.908822067635961,0.859384485887352,1.02762449850099,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,8.43400281400733,1321.17979192185,0.271519822625419,0.196765206745072,42.4541684472475,0,0,0,2.81133427133577,5.62266854267155,0,0,0,0,0,4.36242288908035,10,NA,NA,42.4541684472475,NA,NA,0.271519822625419,NA,NA,1321.17979192185,NA,NA,8.43400281400733,NA,NA,2.81133427133577,20.2,20.2,NA,NA,20.2459872567381,20.2459872567381,NA,NA,13.7986628752288,13.7986628752288,NA,NA,16.5,28.2,68.3102122536081,58.5106382978723,930.117414996203,16.6738194549733,31.0334748091786,41.1251293049095,0.011863830625037,1.91492859863589,"A","control",7
"EUR","605_7_1982","605_7_10_1982",605,1982,"605_7","605_7_10",7,6,"no","no","no",10,8.90999984741211,0,30,2.5,0,30,NA,11.1111111111111,209.86206186238,30,10.8,1.4,0.233333333333333,91.6088417786784,22.2110600608798,3.70184334347997,34.8860686945294,11.8016887338862,NA,109.274895684131,3.89455728218245,0.382978723404255,0.749694759489976,0.71525386265977,0.927061637892019,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,12.4677969350173,2342.57869435547,0.203216123432187,0.190525451912757,34.1028722611463,0,2.77062154111495,2.77062154111495,6.92655385278737,0,0,0,0,0,0,8.23970451876371,10,NA,NA,34.1028722611463,NA,NA,0.203216123432187,NA,NA,2342.57869435547,NA,NA,12.4677969350173,NA,NA,1.38531077055747,13.9555555555556,13.9555555555556,NA,NA,14.4058630039609,14.4058630039609,NA,NA,12.7302093534161,12.7302093534161,NA,NA,16.5,28.2,91.219653010147,58.5106382978723,936.11968387299,12.5218633842822,23.3058138208514,41.1251293049095,0.0133682489358796,2.10703995602856,"A","control",7
"EUR","605_7_1982","605_7_100_1982",605,1982,"605_7","605_7_100",7,6,"no","no","no",10,26.8199996948242,0,30,17.5,0,30,NA,11.1111111111111,161.744236202242,30,15.6,2.5,0.416666666666667,191.134497044403,56.3523182237669,9.39205303729448,28.4298776252459,13.4430160473818,NA,86.173179790909,4.43619529563599,0.553191489361702,0.958920909230107,0.814728245295867,0.976086517893311,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,9.27876421354796,1486.24706689189,0.192869537877375,0.167533938860946,28.2232079733402,0,1.32553774479257,1.32553774479257,6.62768872396283,0,0,0,0,0,0,5.10260800979226,10,NA,NA,28.2232079733402,NA,NA,0.192869537877375,NA,NA,1486.24706689189,NA,NA,9.27876421354796,NA,NA,1.32553774479257,15.8857142857143,15.8857142857143,NA,NA,16.2682864142829,16.2682864142829,NA,NA,13.7723611595373,13.7723611595373,NA,NA,16.5,28.2,86.6965180906122,58.5106382978723,727.095752651008,15.7206518718466,29.2594300403859,41.1251293049095,0.0096101486497461,1.3368276029084,"A","control",7
"EUR","605_7_1982","605_7_101_1982",605,1982,"605_7","605_7_101",7,6,"no","no","no",10,25.9099998474121,0,30,17.5,0,30,NA,11.1111111111111,142.938813438036,30,14.7,3.2,0.533333333333333,169.716689128555,65.847782019242,10.9746303365403,30.0885076466474,14.3,4,97.2789115646259,4.719,0.521276595744681,0.906137257450618,0.866666666666667,1.04061902501504,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,9.59584437685591,1536.48469983881,0.198344321704979,0.177987134992069,29.343119726835,0,1.19948054710699,1.19948054710699,7.19688328264194,0,0,0,0,0,0,4.57989626568735,10,NA,NA,29.343119726835,NA,NA,0.198344321704979,NA,NA,1536.48469983881,NA,NA,9.59584437685591,NA,NA,1.19948054710699,15.8875,15.8875,NA,NA,16.2227078504176,16.2227078504176,NA,NA,13.7418206435283,13.7418206435283,NA,NA,16.5,28.2,86.4945437830261,58.5106382978723,748.17176630288,15.4615110731808,28.7771146675259,41.1251293049095,0.0124745976899127,1.81696009193168,"A","control",7
"EUR","605_7_1982","605_7_103_1982",605,1982,"605_7","605_7_103",7,6,"no","no","no",10,24.1000003814697,0,30,17.5,0,30,NA,11.1111111111111,126.512975934661,30,20,5.8,0.966666666666667,314.159265358979,155.791579691518,25.9652632819196,10.0746513077495,15.2,3.5,76,5.016,0.709219858156028,1.16682785326346,0.921212121212121,1.1175724645528,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,11,1876.89625330533,0.253821836854134,0.222405910318236,35.6829563978243,0,2,1,7,0,1,0,0,0,0,2.83314408274436,10,NA,NA,35.6829563978243,NA,NA,0.253821836854134,NA,NA,1876.89625330533,NA,NA,11,NA,NA,1,16.2363636363636,16.2363636363636,NA,NA,17.1404890139215,17.1404890139215,NA,NA,13.60090775508,13.60090775508,NA,NA,16.5,28.2,83.7681888610748,58.5106382978723,1001.57323682452,13.9892980157712,26.0370174178081,41.1251293049095,0.00282,0.302763465370219,"A","control",7
"EUR","605_7_1982","605_7_104_1982",605,1982,"605_7","605_7_104",7,6,"yes","no","yes",10,23.1900005340576,0,30,17.5,0,30,NA,11.1111111111111,256.26151523844,30,8.4,0.0999999999999996,0.0166666666666666,55.4176944093239,1.31161493287372,0.218602488812287,36.3581404721852,10.6799551502196,NA,127.1423232169,3.52438519957247,0.297872340425532,0.450974617605396,0.647270009104218,0.760593973587928,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,5,792.793800680967,0.136243019404555,0.130701249963623,17.6975453582815,0,1,1,2,0,1,0,0,0,0,6.5695992904026,10,NA,NA,17.6975453582815,NA,NA,0.136243019404555,NA,NA,792.793800680967,NA,NA,5,NA,NA,1,17.44,17.44,NA,NA,18.6263254561924,18.6263254561924,NA,NA,14.041598436337,14.041598436337,NA,NA,16.5,28.2,80.5137525019323,58.5106382978723,485.824833330239,21.5246418060044,40.0618725101997,41.1251293049095,0.00788,1.01986040148255,"A","control",7
"EUR","605_7_1982","605_7_105_1982",605,1982,"605_7","605_7_105",7,6,"no","no","no",10,22.2800006866455,0,30,17.5,0,30,NA,11.1111111111111,159.717565087482,30,15.9,3.1,0.516666666666667,198.556509688509,69.876874597471,11.6461457662452,27.7680225929508,13.5280370314654,NA,85.0819939085874,4.46425222038358,0.563829787234043,0.895291193808478,0.819881032210024,0.981222163835856,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,7,1137.12767126086,0.173401777311215,0.153546126342365,23.6657354481166,0,1,2,3,0,1,0,0,0,0,3.12519486730958,10,NA,NA,23.6657354481166,NA,NA,0.173401777311215,NA,NA,1137.12767126086,NA,NA,7,NA,NA,1,16.7428571428571,16.7428571428571,NA,NA,17.7595849372348,17.7595849372348,NA,NA,13.7869256627681,13.7869256627681,NA,NA,16.5,28.2,82.3451191462258,58.5106382978723,643.714440750348,17.9726220616585,33.4508188427699,41.1251293049095,0.00666,0.823273019663407,"A","control",7
"EUR","605_7_1982","605_7_107_1982",605,1982,"605_7","605_7_107",7,6,"no","no","no",10,20.4599990844727,0,30,17.5,0,30,NA,11.1111111111111,107.362930982347,30,28.2,5.7,0.95,624.580035460187,226.972215240229,37.8287025400381,0,16.5,3.5,58.5106382978723,5.445,1,1.74445041257701,1,1.2524200382836,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,18,3183.84364937986,0.369439515089709,0.30698151154369,55.4817138341931,0,3,6,7,1,1,0,0,0,0,2.88140409089179,10,NA,NA,55.4817138341931,NA,NA,0.369439515089709,NA,NA,3183.84364937986,NA,NA,18,NA,NA,1,15.2722222222222,15.2722222222222,NA,NA,16.1655497895989,16.1655497895989,NA,NA,13.1744937765549,13.1744937765549,NA,NA,16.5,28.2,86.2644190534698,58.5106382978723,1541.25364248588,10.7408880377054,19.9910451979206,41.1251293049095,0,0,"A","control",7
"EUR","605_7_1982","605_7_108_1982",605,1982,"605_7","605_7_108",7,6,"no","no","no",10,19.5499992370605,0,30,17.5,0,30,NA,11.1111111111111,145.371523056449,30,18.4,3.7,0.616666666666667,265.90440219984,96.1877130712855,16.0312855118809,15.7349984180624,14.1798440171413,NA,77.0643696583766,4.67934852565663,0.652482269503546,1.07962556853478,0.859384485887352,1.0621760379434,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,10,1713.36893922813,0.22812832133675,0.201537881116766,33.6804512184067,0,1,3,5,0,1,0,0,0,0,4.15790762026507,10,NA,NA,33.6804512184067,NA,NA,0.22812832133675,NA,NA,1713.36893922813,NA,NA,10,NA,NA,1,16.16,16.16,NA,NA,17.042945754769,17.042945754769,NA,NA,13.3498059743435,13.3498059743435,NA,NA,16.5,28.2,82.6101854847986,58.5106382978723,905.668018996967,14.6416698886636,27.2512182875186,41.1251293049095,0.00672,0.884405749333587,"A","control",7
"EUR","605_7_1982","605_7_109_1982",605,1982,"605_7","605_7_109",7,6,"no","no","no",10,18.6399993896484,0,30,17.5,0,30,NA,11.1111111111111,198.96234752344,30,11.6,1.9,0.316666666666667,105.683176866761,31.7850636726947,5.29751061211579,34.3327207818308,12.1206434405503,NA,104.488305521985,3.9998123353816,0.411347517730496,0.665024037036561,0.734584450942442,0.901011478421037,59.1765232990342,8.45833333333333,1092.29999256134,0.206153290801329,-0.511162609043513,1.4373191552772,30,8,1330.59444805503,0.191170625359919,0.180602307673243,28.2857866265702,0,0,3,4,0,1,0,0,0,0,6.26263189990783,10,NA,NA,28.2857866265702,NA,NA,0.191170625359919,NA,NA,1330.59444805503,NA,NA,8,NA,NA,1,16.65,16.65,NA,NA,17.4429785300562,17.4429785300562,NA,NA,13.4522630741519,13.4522630741519,NA,NA,16.5,28.2,80.794372817729,58.5106382978723,731.021731905355,16.6147267165632,30.9234908301744,41.1251293049095,0.01114,1.64143059312905,"A","control",7
