"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha"
"ZUS","604_3_1990","604_3_86_1990",604,1990,"604_3","604_3_86",3,5,"no","no","no",10,7.69999980926514,0,25,6.30000019073486,0,25,0.5,16,131.658744921148,27,12.1,3.1,0.62,114.99014510302,51.3728938678271,10.2745787735654,7.12924134153255,14.9,NA,123.140495867769,4.917,0.724550898203593,1.22527281592807,0.936508760242609,1.27772464457557,47.5506609946096,8.91666666666667,899.500003814697,-0.522193426897664,-0.837654513522286,-0.46613816777632,27,35,8236.32940132053,0.268079169714288,0.256580155203986,53.5861642343834,1,20,13,1,0,0,0,0,0,0,9.10751967972226,10,NA,NA,53.5861642343834,NA,NA,0.268079169714288,NA,NA,8236.32940132053,NA,NA,35,NA,NA,1,9.60285714285714,9.60285714285714,NA,NA,9.87535171163901,9.87535171163901,NA,NA,11.6613544735606,11.6613544735606,NA,NA,15.9101554972535,16.7,121.436300676769,95.2703921991228,1755.88881642268,6.92562101143299,12.8900331310783,43.6502583721049,0.00437,0.551195712798509
"SAC","602_1_2008","602_1_381_2008",602,2008,"602_1","602_1_381",1,5,"yes","no","yes",10,25.8999996185303,0,30,3.5,0,30,NA,11.1111111111111,71.3757895175744,46,14.4,0,0,162.860163162095,0,0,69.4833813909626,20.2365121073308,NA,140.531334078686,6.67804899541916,0.344497607655502,0.706288372748408,0.738558836033971,0.924336753159208,64.850586509258,7.79166666666667,1153.80001831055,-0.184000161372604,0.197804953018077,0.0682103743564023,46,40.6290620260059,2550.28521643882,1.32643981157422,1.28967950229267,75.278605465957,0,2.25717011255588,9.02868045022352,9.02868045022352,9.02868045022352,11.2858505627794,0,0,0,0,16.3180399881803,10,NA,NA,75.278605465957,NA,NA,1.32643981157422,NA,NA,2550.28521643882,NA,NA,40.6290620260059,NA,NA,2.25717011255588,19.5944444444444,19.5944444444444,NA,NA,20.3882727730101,20.3882727730101,NA,NA,21.8930081901063,21.8930081901063,NA,NA,27.4,41.8,111.73069107511,65.5502392344497,1816.45909903773,7.22695017391297,13.4508698966643,44.2273973752347,0.0691371205475866,3.85884395828916
"EUR","605_8_2015","605_8_13_2015",605,2015,"605_8","605_8_13",8,8,"no","no","no",10,10.4099998474121,0,30,2.5,0,30,NA,11.1111111111111,50.7457603471251,63,27.1,0.600000000000001,0.0750000000000002,576.80426518072,25.258404934862,3.15730061685775,50.7160828370703,24,16.2,88.5608856088561,7.92,0.595604395604396,0.897826592179688,0.783688638867948,0.951073269348726,53.9347276887136,9.91666666666667,1074.19999313354,-1.89622854191293,-1.17979923594333,-0.926999271373464,63,16.606509454543,784.244120886685,1.18828849271527,1.09250143788383,53.0038902636874,0,0,0,0,3.32130189090859,8.30325472727148,3.32130189090859,0,1.6606509454543,0,3.91314864817097,10,NA,NA,53.0038902636874,NA,NA,1.18828849271527,NA,NA,784.244120886685,NA,NA,16.606509454543,NA,NA,1.6606509454543,29.76,29.76,NA,NA,30.1840023853696,30.1840023853696,NA,NA,25.2346488682567,25.2346488682567,NA,NA,30.6244072067555,45.5,84.7938470035506,67.3063894653967,1073.06921717502,11.6602180861126,21.7021112182532,39.1539426648327,0.0326483975876315,1.36990895751985
"ZUS","604_3_1990","604_3_31_1990",604,1990,"604_3","604_3_31",3,5,"no","no","no",10,3.5,0,25,0.699999988079071,0,25,0.100000001490116,16,137.138553588551,27,14,3.8,0.76,153.9380400259,72.2252151060293,14.4450430212059,3.75079773460331,14.5992767551625,NA,104.280548251161,4.81776132920363,0.838323353293413,1.30986923644935,0.917607421101743,1.21622023644584,47.5506609946096,8.91666666666667,899.500003814697,-0.522193426897664,-0.837654513522286,-0.46613816777632,27,47.1879497372662,10732.0959043826,0.423371067793795,0.385139380975925,77.4163677830634,0,24.8357630196138,19.868610415691,2.48357630196138,0,0,0,0,0,0,11.3016934433652,10,NA,NA,77.4163677830634,NA,NA,0.423371067793795,NA,NA,10732.0959043826,NA,NA,47.1879497372662,NA,NA,2.48357630196138,10.2789473684211,10.2789473684211,NA,NA,10.6880897805873,10.6880897805873,NA,NA,12.0038100976069,12.0038100976069,NA,NA,15.9101554972535,16.7,116.78053858399,95.2703921991228,2609.76934625414,6.06713003695887,11.2922013863965,43.6502583721049,0.00762457924702144,0.954908621461107
"ZUS","604_2_1990","604_2_144_1990",604,1990,"604_2","604_2_144",2,5,"no","no","no",10,13.3000001907349,0,25,9,0,25,1.10000002384186,16,199.272775992403,27,11.6,1.6,0.32,105.683176866761,27.1433605270158,5.42867210540316,25.4723725273126,12.1111989510612,NA,104.406887509148,3.9966956538502,0.491525423728814,0.763981709079705,0.811252754879989,0.965035684408568,47.5506609946096,8.91666666666667,899.500003814697,-0.522193426897664,-0.837654513522286,-0.46613816777632,27,15,2893.84862305881,0.271600895078962,0.261032577392286,45.0641192015446,0,4,5,3,3,0,0,0,0,0,6.48615021483895,10,NA,NA,45.0641192015446,NA,NA,0.271600895078962,NA,NA,2893.84862305881,NA,NA,15,NA,NA,1,14.26,14.26,NA,NA,15.1836095840218,15.1836095840218,NA,NA,12.550001152013,12.550001152013,NA,NA,14.9290081028481,23.6,88.0084232258977,63.2585089103733,1262.15206448603,12.4517714735094,23.1753580753535,41.6728010267086,0.01573,2.50506344036082
"SAC","607_12_2001","607_12_270_2001",607,2001,"607_12","607_12_270",12,5,"yes","yes","no",10,19.9109992980957,0,40,6.40199995040894,0,25,5.86600017547607,10,61.2177738225978,48,22.8,1.4,0.28,408.28138126053,48.6004383510342,9.72008767020684,36.3021241298425,21.8510523518759,NA,95.8379489117364,7.21084727611905,0.544152744630072,0.997694416461891,0.94593300224571,1.07068661267801,77.017143031529,7.5,1347.80000305176,-0.464115414950738,0.279949100249894,0.735381340011359,48,15.3341079903136,1271.89633696025,0.628959975226098,0.580801276836226,38.3370805153534,0,2.35909353697132,0,3.53864030545698,4.71818707394264,2.35909353697132,2.35909353697132,0,0,0,3.33648647719921,10,NA,NA,38.3370805153534,NA,NA,0.628959975226098,NA,NA,1271.89633696025,NA,NA,15.3341079903136,NA,NA,1.17954676848566,21.6384615384615,21.6384615384615,NA,NA,22.8526887830597,22.8526887830597,NA,NA,20.408448273414,20.408448273414,NA,NA,23.1,41.9,94.3156159098406,55.1312649164678,1095.3457263326,12.1384200402748,22.5921453426041,36.9030165517921,0.0169147006600844,0.891796974593366
"ZUS","603_3_1990","603_3_138_1990",603,1990,"603_3","603_3_138",3,5,"no","no","no",10,19,0,35,24.7999992370605,0,30,3,9.52380952380952,307.298816790735,27,7.9,1.4,0.28,49.0166993776348,15.8336269740926,3.16672539481851,38.3061348635936,9.75283057430873,NA,123.453551573528,3.21843408952188,0.376190476190476,0.591947157535214,0.629214875761854,0.786007689211267,47.5506609946096,8.91666666666667,899.500003814697,-0.52219494751386,-0.837657176035591,-0.466150137337996,27,9,1766.14761235463,0.125898540194448,0.120996870256684,23.1854750857619,0,1,6,2,0,0,0,0,0,0,6.04748821557962,10,NA,NA,23.1854750857619,NA,NA,0.125898540194448,NA,NA,1766.14761235463,NA,NA,9,NA,NA,1,13.1444444444444,13.1444444444444,NA,NA,13.3457858517211,13.3457858517211,NA,NA,12.4080600077785,12.4080600077785,NA,NA,15.5,21,94.3977515384672,73.8095238095238,621.480480350826,15.3516408849627,28.5726232054734,42.823648584561,0.01104,1.99612599870081
"DEN","606_5_2003","606_5_322_2003",606,2003,"606_5","606_5_322",5,5,"no","no","no",10,22.1250705718994,0,30,20.379020690918,0,40,0.372000008821487,8.33333333333333,52.9281266816551,50,31,3.1,0.62,754.767635024948,143.40585065474,28.681170130948,10.3791610840065,23.5,12.4,75.8064516129032,7.755,0.794871794871795,1.51835129599632,0.87037037037037,1.17750019349474,50.2886316427776,7.95833333333333,903.100009918213,-2.13743936108645,-2.78361623363444,-1.27138640047682,50,22,1734.77460104696,0.720263522910571,0.644786759408076,46.529237515158,0,0,6,6,6,1,3,0,0,0,2.50205001168542,10,NA,NA,46.529237515158,NA,NA,0.720263522910571,NA,NA,1734.77460104696,NA,NA,22,NA,NA,1,19.2454545454545,19.2454545454545,NA,NA,20.4168824973131,20.4168824973131,NA,NA,19.9575338754328,19.9575338754328,NA,NA,27,39,103.699987071214,69.2307692307692,1238.49224346547,8.89231233138099,16.5504581284733,41.0039999660192,0.00348,0.176595246007995
"FFB","612_18_2001","612_18_93_2001",612,2001,"612_18","612_18_93",18,5,"no","no","no",10,26.3999996185303,0,30,11.25,0,30,NA,11.1111111111111,104.266129796784,32,20.4,3.9,0.78,326.851299679482,113.026649694527,22.6053299389053,27.0513554954969,16.7432397885943,NA,82.0747048460505,5.52526913023612,0.705882352941176,1.10297206196534,0.930179988255239,1.04259490660688,54.029931723666,8.375,992.799995422363,-0.974025820906061,-0.256592179158739,0.0761963104421116,32,19.286639874946,2207.74481568263,0.518176559971611,0.47314896490321,57.2285286621489,0,0,4.13285140177413,9.64331993747298,5.51046853569884,0,0,0,0,0,4.43972473927053,10,NA,NA,57.2285286621489,NA,NA,0.518176559971611,NA,NA,2207.74481568263,NA,NA,19.286639874946,NA,NA,1.37761713392471,18.2285714285714,18.2285714285714,NA,NA,18.4954820738162,18.4954820738162,NA,NA,16.0591996781233,16.0591996781233,NA,NA,18,28.9,88.0990577953475,62.2837370242215,1337.13097605174,11.8236906387703,22.0063679219193,41.666378946643,0.00917493011193857,0.932262325244837
"ZUS","603_4_2000","603_4_601_2000",603,2000,"603_4","603_4_601",4,5,"yes","no","yes",10,20.5,0,35,0.5,0,30,0.0599999986588955,9.52380952380952,235.813943466373,37,6.8,0,0,36.316811075498,0,0,42.5139990237768,11.1333633576854,NA,163.725931730668,3.67400990803618,0.236933797909408,0.354075431768341,0.499253962228045,0.637375487379759,47.479827815371,9.41666666666667,921.899990081787,-0.251951612905078,0.350106369672702,0.68582929095449,37,5.52073607414473,687.329280425663,0.159923801820838,0.153240617520758,12.0219083227841,0,1.84024535804824,0,0,3.68049071609648,0,0,0,0,0,4.58518354360624,10,NA,NA,12.0219083227841,NA,NA,0.159923801820838,NA,NA,687.329280425663,NA,NA,5.52073607414473,NA,NA,1.84024535804824,17.5666666666667,17.5666666666667,NA,NA,19.204947279282,19.204947279282,NA,NA,17.467511032554,17.467511032554,NA,NA,22.3,28.7,99.4355466748803,77.7003484320557,443.192192921623,17.1045918012091,31.8352324863263,43.9480562793044,0.00844672619344143,0.578620940859124
"WBU","613_2_2002","613_2_315_2002",613,2002,"613_2","613_2_315",2,6,"no","no","no",10,23.6000003814697,0,45,22,0,25,NA,8.88888888888889,35.6443636061562,86,26.4,1.6,0.266666666666666,547.391103961485,64.3398175455188,10.7233029242531,52.9695350301855,28.6362200592797,NA,108.470530527575,9.4499526195623,0.506717850287908,0.892912614923737,0.804388203912351,1.02229303924398,55.4565708695648,8.70833333333333,1037.50001335144,0.60148757481069,0.8096062381623,1.07601402625096,86,24.8845716423515,1004.39600694042,1.70848034587705,1.61766972492428,53.9011906379241,0,0,6.63588577129373,1.65897144282343,1.65897144282343,4.9769143284703,3.31794288564687,3.31794288564687,0,3.31794288564687,4.6788867750623,10,NA,NA,53.9011906379241,NA,NA,1.70848034587705,NA,NA,1004.39600694042,NA,NA,24.8845716423515,NA,NA,1.65897144282343,27.3533333333333,27.3533333333333,NA,NA,29.5661630922918,29.5661630922918,NA,NA,28.0117529514406,28.0117529514406,NA,NA,35.6,52.1,102.407090975289,68.3301343570057,1327.80906773282,8.86334212290289,16.4965384949155,37.9693089600706,0.047927684983169,1.39454035479783
"WBU","613_7_2002","613_7_84_2002",613,2002,"613_7","613_7_84",7,6,"no","no","no",10,4.19999980926514,0,30,4.44999980926514,0,30,NA,11.1111111111111,29.4578563466304,76,41.2,3.40000000000001,0.566666666666668,1333.16625847736,210.957946688555,35.1596577814258,19.9481795991454,31.5,18.2,76.4563106796116,10.395,0.840816326530612,1.40965176649706,0.934718100890208,1.17123657679802,55.4565708695648,8.70833333333333,1037.50001335144,0.60148757481069,0.8096062381623,1.07601402625096,76,64.6679232708512,2897.53892798035,4.33859936103094,3.99374698778893,152.288140784789,0,0,7.76015079250214,7.76015079250214,10.3468677233362,15.5203015850043,5.1734338616681,10.3468677233362,5.1734338616681,2.58671693083405,7.65582862534083,10,NA,NA,152.288140784789,NA,NA,4.33859936103094,NA,NA,2897.53892798035,NA,NA,64.6679232708512,NA,NA,2.58671693083405,27.396,27.396,NA,NA,29.2270764873944,29.2270764873944,NA,NA,26.8946518782021,26.8946518782021,NA,NA,33.7,49,98.1699951752159,68.7755102040816,3757.7161454892,5.51258703628925,10.260080564388,38.3283717594988,0.0240306002874483,0.640463048700458
"WBU","613_4_2009","613_4_562_2009",613,2009,"613_4","613_4_562",4,7,"no","no","no",10,13.6000003814697,0,30,27.3500003814697,0,30,NA,11.1111111111111,30.4157731112841,83,47.6,4,0.571428571428571,1779.5237426994,286.513250007389,40.9304642867699,0,31,15.5,65.1260504201681,10.23,1,1.5581244284342,1,1.09258704710515,43.844695114928,8.45833333333333,809.299997329712,-0.249188002089088,-0.184227712796516,-0.615026278252645,83,27.4282242974767,1035.54859819624,2.01046819014344,1.70541083790941,68.5852814655295,0,0,0,3.42852803718459,5.14279205577689,5.14279205577689,8.57132009296148,1.7142640185923,0,3.42852803718459,1.858851998135,10,NA,NA,68.5852814655295,NA,NA,2.01046819014344,NA,NA,1035.54859819624,NA,NA,27.4282242974767,NA,NA,1.7142640185923,29.3375,29.3375,NA,NA,30.5495499148514,30.5495499148514,NA,NA,28.3730253640986,28.3730253640986,NA,NA,31,47.6,96.7124852632248,65.1260504201681,1445.59395941841,10.0242771070542,18.6572819696211,33.8494969408887,0,0
"WBU","613_7_2002","613_7_445_2002",613,2002,"613_7","613_7_445",7,6,"no","no","no",10,0.899999976158142,0,30,14.3000001907349,0,30,NA,11.1111111111111,44.4812155248162,76,21.7,0.0999999999999979,0.0166666666666663,369.836141162224,3.40077404751088,0.566795674585146,60.1921996577871,25.6343789699537,NA,118.130778663381,8.45934506008472,0.442857142857143,0.759191214320291,0.760664064390318,0.944961916841133,55.4565708695648,8.70833333333333,1037.50001335144,0.60148757481069,0.8096062381623,1.07601402625096,76,26.2235899071139,1099.50096615837,1.68267075413566,1.61339624485947,59.5391209915983,0,0,1.87311356479385,3.74622712958771,3.74622712958771,9.36556782396926,1.87311356479385,3.74622712958771,0,1.87311356479385,6.23568398580153,10,NA,NA,59.5391209915983,NA,NA,1.68267075413566,NA,NA,1099.50096615837,NA,NA,26.2235899071139,NA,NA,1.87311356479385,27.0928571428571,27.0928571428571,NA,NA,28.5830494224412,28.5830494224412,NA,NA,27.1274201775725,27.1274201775725,NA,NA,33.7,49,100.12757249829,68.7755102040816,1374.00427868087,8.94895432493355,16.6558807573318,38.3283717594988,0.0546949160919805,1.84271176385698
