"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha","t_grades","thinning","n_records"
"EUR","605_2_1973","605_2_1_1973",605,1973,"605_2","605_2_1",2,4,"no","no","no",10,0.386999994516373,0,40,2.5,0,30,NA,8.33333333333333,449.477609519583,21,10.8,3.6,0.9,91.6088417786784,50.8938009881547,12.7234502470387,6.45029840139648,8.06412205686464,NA,74.6677968228207,2.66116027876533,0.593406593406594,1.19315166647657,0.802476915286767,1.11541318725722,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,8.55359237435301,5018.08142648909,0.0550420547421381,0.0354524374806027,29.2077929052533,0,6.41519428076475,2.13839809358825,0,0,0,0,0,0,0,4.0162754160917,10,NA,NA,29.2077929052533,NA,NA,0.0550420547421381,NA,NA,5018.08142648909,NA,NA,8.55359237435301,NA,NA,2.13839809358825,8.875,8.875,NA,NA,9.05165730681404,9.05165730681404,NA,NA,7.22971733613281,7.22971733613281,NA,NA,10.0490392972649,18.2,81.4616037874119,55.2145016333236,925.467332940217,14.0477446184142,26.1457988026432,39.1618778112406,0,0,"B","below",9
"EUR","605_2_1973","605_2_10_1973",605,1973,"605_2","605_2_10",2,4,"no","no","no",10,7.35300016403198,0,40,2.5,0,30,NA,8.33333333333333,470.270400547296,21,10.3,3.3,0.825,83.3228911548353,44.8383811483603,11.2095952870901,7.78393720776883,7.8838309176262,NA,76.5420477439437,2.60166420281665,0.565934065934066,1.04534863680373,0.784535783412847,1.03194704892255,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,6.58649085534684,3562.80223648453,0.0502222435154066,0.0410754858382002,23.7581255298109,0,3.29324542767342,3.29324542767342,0,0,0,0,0,0,0,3.42865711922266,10,NA,NA,23.7581255298109,NA,NA,0.0502222435154066,NA,NA,3562.80223648453,NA,NA,6.58649085534684,NA,NA,1.09774847589114,9.65,9.65,NA,NA,9.85317207806704,9.85317207806704,NA,NA,7.63976303421546,7.63976303421546,NA,NA,10.0490392972649,18.2,79.1685288519737,55.2145016333236,756.711123599034,16.6716888889854,31.0295093790567,39.1618778112406,0.00246993407075506,0.988961713915481,"B","below",9
"EUR","605_2_1973","605_2_100_1973",605,1973,"605_2","605_2_100",2,4,"no","no","no",10,7.63100004196167,0,40,12.5,0,30,NA,8.33333333333333,526.031830367305,21,9.2,2.8,0.7,66.47610054996,34.3061917772005,8.57654794430013,9.5654231368798,7.4542698700333,NA,81.024672500362,2.45990905711099,0.505494505494505,0.848931033955121,0.741789304382775,0.90822519897201,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,5,2254.06399748983,0.046120150951025,0.039472540896029,19.2555975316037,0,2,3,0,0,0,0,0,0,0,3.96592260997794,10,NA,NA,19.2555975316037,NA,NA,0.046120150951025,NA,NA,2254.06399748983,NA,NA,5,NA,NA,1,10.68,10.68,NA,NA,10.8371582991114,10.8371582991114,NA,NA,8.20751271652729,8.20751271652729,NA,NA,10.0490392972649,18.2,76.8493700049372,55.2145016333236,560.910180043201,20.9600509616778,39.01105054393,39.1618778112406,0.00359,1.34597841064145,"B","below",9
"EUR","605_2_1973","605_2_101_1973",605,1973,"605_2","605_2_101",2,4,"no","no","no",10,8.51900005340576,0,40,12.5,0,30,NA,8.33333333333333,585.974827664275,21,8.3,2.3,0.575,54.1060794764502,25.8317455941421,6.45793639853552,10.3910075063044,7.06271438464615,NA,85.0929443933271,2.33069574693323,0.456043956043956,0.75842586047061,0.702824834864408,0.853062504765745,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,4,1788.14721774968,0.0376252844157182,0.0322146764680731,15.2976966711512,0,2,2,0,0,0,0,0,0,0,3.87360342996114,10,NA,NA,15.2976966711512,NA,NA,0.0376252844157182,NA,NA,1788.14721774968,NA,NA,4,NA,NA,1,10.75,10.75,NA,NA,10.9437196601521,10.9437196601521,NA,NA,8.27924606366986,8.27924606366986,NA,NA,10.0490392972649,18.2,77.0162424527429,55.2145016333236,452.273965915788,23.5328117010055,43.7994978345809,39.1618778112406,0.00347,1.34537424364961,"B","below",9
"EUR","605_2_1973","605_2_102_1973",605,1973,"605_2","605_2_102",2,4,"no","no","no",10,9.4069995880127,0,40,12.5,0,30,NA,8.33333333333333,330.800791760345,21,13.2,4,1,136.847775990371,70.3716754404114,17.5929188601028,2.31157732952668,9.4,NA,71.2121212121212,3.102,0.725274725274725,1.18744766842852,0.935412801356887,1.14137137419107,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,6,2690.3928284345,0.058231776028777,0.0445469984297399,23.9795864088056,0,3,3,0,0,0,0,0,0,0,2.28175440958158,10,NA,NA,23.9795864088056,NA,NA,0.058231776028777,NA,NA,2690.3928284345,NA,NA,6,NA,NA,1,10.9166666666667,10.9166666666667,NA,NA,11.1162793535727,11.1162793535727,NA,NA,8.23570681073208,8.23570681073208,NA,NA,10.0490392972649,18.2,75.4415891059427,55.2145016333236,698.425440757448,19.1852563756387,35.7077856125779,39.1618778112406,0.00134,0.496198805458145,"B","below",9
"EUR","605_2_1973","605_2_104_1973",605,1973,"605_2","605_2_104",2,4,"no","no","no",10,11.1800003051758,0,40,12.5,0,30,NA,8.33333333333333,370.297616013541,21,13.4,4.3,1.075,141.026094219646,75.9872723087031,18.9968180771758,1.84323785970808,8.88455470404207,NA,66.3026470450901,2.93190305233388,0.736263736263736,1.27237809163963,0.884119808991117,1.13147595376473,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,6,2999.12624485496,0.05226589157961,0.0381632821576454,23.1186892488987,0,3,3,0,0,0,0,0,0,0,2.13696282311662,10,NA,NA,23.1186892488987,NA,NA,0.05226589157961,NA,NA,2999.12624485496,NA,NA,6,NA,NA,1,10.25,10.25,NA,NA,10.5314608040227,10.5314608040227,NA,NA,7.85218163451086,7.85218163451086,NA,NA,10.0490392972649,18.2,76.6066500927889,55.2145016333236,711.612600371287,18.1709687627833,33.8199836504772,39.1618778112406,0,0,"B","below",9
"EUR","605_2_1973","605_2_105_1973",605,1973,"605_2","605_2_105",2,4,"no","no","no",10,12.0699996948242,0,40,12.5,0,30,NA,8.33333333333333,531.947994671279,21,9.1,3.2,0.8,65.0388219109427,37.6991118430775,9.42477796076938,9.7316133882547,7.41270190567094,NA,81.4582626996807,2.44619162887141,0.5,0.885605449331788,0.737652793107148,0.967388073197821,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,4,2082.35062543034,0.0331705060329278,0.0266666238418336,15.4212739243927,0,2,2,0,0,0,0,0,0,0,3.16088461332871,10,NA,NA,15.4212739243927,NA,NA,0.0331705060329278,NA,NA,2082.35062543034,NA,NA,4,NA,NA,1,10,10,NA,NA,10.2754561942524,10.2754561942524,NA,NA,7.66259385560475,7.66259385560475,NA,NA,10.0490392972649,18.2,76.6259385560475,55.2145016333236,474.262442715986,21.8071307047873,40.5876435938993,39.1618778112406,0.0024,0.981158296921544,"B","below",9
"EUR","605_2_1973","605_2_106_1973",605,1973,"605_2","605_2_106",2,0,"no","no","no",10,12.960000038147,0,40,12.5,0,30,NA,8.33333333333333,722.596060534766,21,6.9,0,0,37.3928065593525,0,0,10.8677245565326,6.36009099177083,NA,92.1752317647946,2.09883002728437,0.379120879120879,0.68147358760971,0.632905375691176,0.831891386475945,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,5,2591.57142881364,0.0402587244575898,0.0365194438016545,19.0307422051554,0,3,2,0,0,0,0,0,0,0,5.0724628103399,10,NA,NA,19.0307422051554,NA,NA,0.0402587244575898,NA,NA,2591.57142881364,NA,NA,5,NA,NA,1,9.9,9.9,NA,NA,10.1251172832713,10.1251172832713,NA,NA,7.6453381957871,7.6453381957871,NA,NA,10.0490392972649,18.2,77.2256383412839,55.2145016333236,575.939298333995,19.547618914568,36.3822182915461,39.1618778112406,0.00426,1.94899073528654,"B","below",9
"EUR","605_2_1973","605_2_107_1973",605,1973,"605_2","605_2_107",2,4,"no","no","no",10,13.8500003814697,0,40,12.5,0,30,NA,8.33333333333333,457.508954210754,21,10.6,2.4,0.6,88.2473376393373,35.4371651324929,8.85929128312322,7.13173602789889,7.99302782093515,NA,75.4059228390109,2.6376991809086,0.582417582417582,1.0715492473073,0.795402185670689,1.05275992650041,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,5,2614.6389920041,0.0384279613387103,0.0296032275747766,18.6358965768089,0,3,2,0,0,0,0,0,0,0,2.88693179918838,10,NA,NA,18.6358965768089,NA,NA,0.0384279613387103,NA,NA,2614.6389920041,NA,NA,5,NA,NA,1,9.72,9.72,NA,NA,9.89221916457576,9.89221916457576,NA,NA,7.59245068104521,7.59245068104521,NA,NA,10.0490392972649,18.2,78.1116325210412,55.2145016333236,558.995517417806,19.4611987825638,36.2213723020114,39.1618778112406,0.00125,0.491706474005005,"B","below",9
"EUR","605_2_1973","605_2_108_1973",605,1973,"605_2","605_2_108",2,4,"no","no","no",10,14.7399997711182,0,40,12.5,0,30,NA,8.33333333333333,509.220803383297,21,9.5,2.9,0.725,70.8821842466197,36.6702402490269,9.16756006225672,9.10274507882235,7.57631555651652,NA,79.7506900685949,2.50018413365045,0.521978021978022,0.917174725704667,0.75393431475371,0.975843553008275,61.6715297564338,7.70833333333333,1092.10000610352,-0.452170754857021,-0.631335794581582,-0.652596763961973,21,5,2510.09257513717,0.0421311136791293,0.0350428952544673,19.5386721511503,0,2,3,0,0,0,0,0,0,0,3.83492058010129,10,NA,NA,19.5386721511503,NA,NA,0.0421311136791293,NA,NA,2510.09257513717,NA,NA,5,NA,NA,1,10.18,10.18,NA,NA,10.3578955391527,10.3578955391527,NA,NA,7.76386289908939,7.76386289908939,NA,NA,10.0490392972649,18.2,76.2658438024498,55.2145016333236,579.334490955873,19.8623479631595,36.9679950553859,39.1618778112406,0.00345,1.46390376416536,"B","below",9
