"INVENTORY_ID","PLOT_ID_time","TREE_ID_time","site","year","PLOT_ID","TREE_ID","plot","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm","M","tmean","prec","SPEI3_aug","SPEI6_aug","SPEI12_aug","AGE","N","N_ha","G","G_local","G_ha","SD_0_5","SD_5_10","SD_10_15","SD_15_20","SD_20_25","SD_25_30","SD_30_35","SD_35_40","SD_40_45","SD_45_50","Hegyi","sp_1","sp_2","sp_3","G_ha_sp_1","G_ha_sp_2","G_ha_sp_3","G_sp_1","G_sp_2","G_sp_3","N_ha_sp_1","N_ha_sp_2","N_ha_sp_3","N_sp_1","N_sp_2","N_sp_3","weight_borders","DBHm","DBHm_sp_1","DBHm_sp_2","DBHm_sp_3","Dg","Dg_sp_1","Dg_sp_2","Dg_sp_3","Hm","Hm_sp_1","Hm_sp_2","Hm_sp_3","Ho","Do","mean_slenderness","dom_slenderness","SDI","S","S_staggered","SI_100","bal_subplot","bal_subplot_ha"
"DEN","606_5_1998","606_5_120_1998",606,1998,"606_5","606_5_120",5,3,"yes","yes","no",10,24.23523,0,30,7.1044,0,40,0,8.333333,73.80814,45,20.1,1.1,0.3666667,317.3087,33.77998,11.25999,35.33241,19.90027,NA,99.00632,6.567089,0.5661972,0.9268093,0.8362185,0.9850481,67.1545,7.583333,1180.8,-0.4413859,-0.7957027,-1.454232,45,20.21136,1472.198,0.7466151,0.7088902,51.20697,0,0,1.188904,7.133421,8.322325,3.566711,0,0,0,0,5.197446,10,NA,NA,51.20697,NA,NA,0.7466151,NA,NA,1472.198,NA,NA,20.21136,NA,NA,1.188904,21.19412,21.19412,NA,NA,21.68731,21.68731,NA,NA,20.20233,20.20233,NA,NA,23.79793,35.5,95.32048,67.03643,1162.092,10.9516,20.38323,39.75366,0.02651255,1.702461
"SON","623_1_2009","623_1_165_2009",623,2009,"623_1","623_1_165",1,5,"no","no","no",10,16.31,0,20,5.08,0,20,NA,25,67.58981,37,24.1,4.8,0.96,456.1671,163.6141,32.72283,10.56698,20.79555,NA,86.28861,6.862533,0.8546099,1.296097,0.9763171,1.09503,63.40374,7.833333,1130.7,-0.3037376,-0.6704679,-0.7927112,37,42.28491,3525.487,1.148244,1.0518,88.19537,0,2.114246,8.456982,16.91396,12.68547,2.114246,0,0,0,0,7.748618,10,NA,NA,88.19537,NA,NA,1.148244,NA,NA,3525.487,NA,NA,42.28491,NA,NA,2.114246,18.045,18.045,NA,NA,18.59429,18.59429,NA,NA,18.99085,18.99085,NA,NA,21.3,28.2,105.2416,75.53191,2154.242,7.906984,14.71656,42.31946,0.01093065,0.7064512
"ZUS","603_6_1985","603_6_10_1985",603,1985,"603_6","603_6_10",6,5,"no","no","no",10,1,0,35,18.6,0,30,4,9.52381,227.3001,21,17.3,5,1,235.0618,116.2389,23.24779,2.46704,11.33995,NA,65.54887,3.742185,0.8963731,1.11913,0.9545943,1.057298,48.06271,7.541667,843.1,-0.3893923,0.4665158,0.7076585,21,5.118957,1311.202,0.09607329,0.05596424,24.06116,0,0,1.706319,3.412638,0,0,0,0,0,0,1.46078,10,NA,NA,24.06116,NA,NA,0.09607329,NA,NA,1311.202,NA,NA,5.118957,NA,NA,1.706319,15.36667,15.36667,NA,NA,15.45844,15.45844,NA,NA,10.72541,10.72541,NA,NA,11.87934,19.3,69.79658,61.551,589.2086,23.24731,43.26812,43.64027,0,0
"ZUS","603_2_1995","603_2_219_1995",603,1995,"603_2","603_2_219",2,5,"yes","no","yes",10,5.5,0,25,21.2,0,40,3.4,10,226.1871,32,6.2,0.3,0.06,30.19071,2.850995,0.5701991,57.2822,11.36782,NA,183.3519,3.751381,0.2897196,0.5758078,0.5662411,0.790051,50.53002,8.458333,932.7,0.8601032,1.262901,1.121061,32,30,4634.322,0.273174,0.270155,33.27145,0,17,9,4,0,0,0,0,0,0,22.26907,10,NA,NA,33.27145,NA,NA,0.273174,NA,NA,4634.322,NA,NA,30,NA,NA,1,10.14667,10.14667,NA,NA,10.76748,10.76748,NA,NA,14.38872,14.38872,NA,NA,20.07594,21.4,141.8073,93.81279,1140.911,7.316967,13.61841,45.37891,0.0281,3.597368
"SAC","602_2_1998","602_2_382_1998",602,1998,"602_2","602_2_382",2,4,"no","no","no",10,25.9,0,30,4.9,0,30,NA,11.11111,67.56092,36,25.7,5.3,1.325,518.7476,191.8963,47.97408,6.818713,20.8,NA,80.93385,6.864,0.8184713,1.435978,0.9801436,1.242464,68.40855,7.541667,1200,-0.4760787,-0.7891219,-1.459885,36,41.8041,4675.097,1.051669,0.9432405,99.01732,0,4.18041,12.54123,8.36082,12.54123,4.18041,0,0,0,0,6.738161,10,NA,NA,99.01732,NA,NA,1.051669,NA,NA,4675.097,NA,NA,41.8041,NA,NA,2.090205,17.16,17.16,NA,NA,17.89721,17.89721,NA,NA,16.74093,16.74093,NA,NA,21.22138,31.4,97.55785,67.58401,2680.73,6.891775,12.82704,43.13582,0,0
"FFB","612_12_2001","612_12_836_2001",612,2001,"612_12","612_12_836",12,5,"no","no","no",10,4.5,0,30,27.5,0,30,NA,11.11111,111.5725,32,16.6,2.4,0.48,216.4243,58.05663,11.61133,23.39719,16.18574,NA,97.50447,5.341295,0.6859504,1.013921,0.876641,1.019548,54.02993,8.375,992.8,-0.9740258,-0.2565922,0.07619631,32,28.7481,3399.131,0.6052109,0.5607696,67.4356,0,2.053436,10.26718,12.32062,4.106872,0,0,0,0,0,8.117093,10,NA,NA,67.4356,NA,NA,0.6052109,NA,NA,3399.131,NA,NA,28.7481,NA,NA,2.053436,16.07857,16.07857,NA,NA,16.37208,16.37208,NA,NA,15.87541,15.87541,NA,NA,18.46336,24.2,98.73647,76.29489,1680.601,9.289775,17.29022,42.49563,0.02308062,2.358221
"WBU","613_4_2002","613_4_202_2002",613,2002,"613_4","613_4_202",4,6,"no","no","no",10,13.3,0,30,7.75,0,30,NA,11.11111,45.04444,76,22.4,2,0.3333333,394.0814,67.23008,11.20501,42.67964,25.47361,NA,113.7215,8.406292,0.5137615,0.8861003,0.8491204,0.9826125,55.45657,8.708333,1037.5,0.6014876,0.8096062,1.076014,76,32.05346,1466.004,1.608774,1.563661,63.15882,0,0,4.579066,8.013366,4.579066,8.013366,3.4343,3.4343,0,0,6.915472,10,NA,NA,63.15882,NA,NA,1.608774,NA,NA,1466.004,NA,NA,32.05346,NA,NA,1.144767,24.125,24.125,NA,NA,25.2793,25.2793,NA,NA,25.92437,25.92437,NA,NA,30,43.6,107.4585,68.80734,1493.359,8.705849,16.20341,34.39405,0.05166332,1.849625
"ZUS","603_5_1985","603_5_325_1985",603,1985,"603_5","603_5_325",5,5,"no","no","no",10,20.3,0,35,22.6,0,30,4.8,9.52381,293.1181,21,9.5,3.2,0.64,70.88218,39.70973,7.941946,22.20754,9.98596,NA,105.1154,3.295367,0.5026455,0.8747211,0.8118667,0.9820807,48.06271,7.541667,843.1,-0.3893923,0.4665158,0.7076585,21,11,3223.275,0.1019038,0.09481562,27.61753,0,4,7,0,0,0,0,0,0,0,4.755922,10,NA,NA,27.61753,NA,NA,0.1019038,NA,NA,3223.275,NA,NA,11,NA,NA,1,10.61818,10.61818,NA,NA,10.8606,10.8606,NA,NA,10.16817,10.16817,NA,NA,12.3,18.9,95.76185,65.07937,804.9822,14.3201,26.65272,44.6653,0.00839,2.194248
"WBU","613_7_2002","613_7_187_2002",613,2002,"613_7","613_7_187",7,6,"no","no","no",10,27.75,0,30,10.95,0,30,NA,11.11111,49.13752,76,19.2,0,0,289.5292,0,0,63.81616,24.38959,NA,127.0291,8.048565,0.3918367,0.6596056,0.7237267,0.8800979,55.45657,8.708333,1037.5,0.6014876,0.8096062,1.076014,76,25.41727,1028.169,1.691424,1.642364,57.12729,0,0,1.694485,6.777938,3.388969,5.083454,3.388969,1.694485,1.694485,1.694485,8.103773,10,NA,NA,57.12729,NA,NA,1.691424,NA,NA,1028.169,NA,NA,25.41727,NA,NA,1.694485,27.49333,27.49333,NA,NA,29.1083,29.1083,NA,NA,27.71236,27.71236,NA,NA,33.7,49,100.7967,68.77551,1324.392,9.254176,17.22396,38.32837,0.06140812,2.105255
"ZUS","603_3_2000","603_3_93_2000",603,2000,"603_3","603_3_93",3,5,"no","no","no",10,13,0,35,5,0,30,0.6,9.52381,61.18332,37,23.9,1.7,0.34,448.6273,61.55165,12.31033,7.108856,21.8572,NA,91.45274,7.212878,0.9018868,1.284617,1.050827,1.117622,47.47983,9.416667,921.9,-0.2519516,0.3501064,0.6858293,37,48.39921,3817.965,1.315759,1.255445,94.26155,0,0,13.44423,17.47749,13.44423,4.033268,0,0,0,0,8.477013,10,NA,NA,94.26155,NA,NA,1.315759,NA,NA,3817.965,NA,NA,48.39921,NA,NA,1.344423,18.07222,18.07222,NA,NA,18.60476,18.60476,NA,NA,19.55689,19.55689,NA,NA,20.8,26.5,108.2152,78.49057,2335.148,7.780736,14.48158,41.50532,0.01032517,0.6030259
